,Name,Comment
875,A Torres,1:23:30 Biden calls Trump “Abraham Lincoln” this old fools has lost his mind hahaha
876,Daniel Alvarez,Why does she keep calling him Mr. Vice President? He hasn't been that for 4 years. Where do they get these biased moderators.
877,Zain Ali,"Does not matter how many votes either gets, I have a feeling that Israel & outside countries will interfere with the election and Trump will again be a puppet of the Zionists for another 4 years."
878,Patrick Tuorto,"@1:23:22 ""Abraham Lincoln is one of the most racist presidents we've had in modern history"" - Joe Biden"
879,PUBIA Nachi,I like D.Trumpht
880,technick,Call me crazy but 2-3 2 hour debates don't really do the voting American public justice. This is a decision that will last over 4 years and should be considered more important. I would like to see 5 or more debates between the final party candidates and also include candidates besides the two big party lines.
881,timothy Jones,on corona virus spikes biden wants to shut down businesses but has anyone asked howmany of the spikes were due to protesting and riots. not a word. give me a break. and biden has recieved money from foreign entities and thats straight from the harddrive on bidens computer. biden is such a liar
882,Dontage Rivera,This debate way better then the last one .
883,Mrs Pete,Joe Biden told a construction worker ( I don’t work for you )
884,Elizabeth Ong,Biden- NATO -  NO ACTION TALK ONLY.
885,Ash Yu,"I love Trump, he's so funny"
886,Jonnis,"It is just insane to see how Trump takes everything out of context, it is horrifying to watch!
Trump claiming Dr. Fauci said to not wear masks, that he said this will go away soon""
That is just wrong!
Dr. Fauci said in the beginning of this virus that ""AT THIS TIME"" there is no need to wear masks, he said ""AT THIS TIME, But this might change quickly"", to claim anything else is just complete lies, just like Trump does on everything, just complete lies!"
887,skyline Zed,Just #trump Can be President of us ❤️❤️❤️ nobody can do that whatever Mr president Trump is
888,Corolla Maxx,"Biden ""We owe illegal immigrants""."
889,DSLMarvel,"Neither North Korea or especially China won't listen to what USA think they should do. Come on guys, China is the biggest economc player in the world, connected with hundred of thousands of business realationships with other countries. Be serious."
890,Tiara Brazell,Trump 2020!
891,Brian G,Why can’t the third party representative not be allowed at the debate????
892,Sarah McCoy,COVID-19 is not going to go away. At least it isn’t in the stat of Texas. The number of cases of the coronavirus have been on the increase. Texans are waiting for the President to do something. All he says is that the virus is going away. But that simply is not the truth.
893,B.D. Jones,I wonder if his emphasis on changing cocaine charges is because of Hunters problem. Just  Say’n
894,Terrence Howell,"Ok Trump, you poor baby you, we'll look into Hillary's emails and arrest her , Biden, and Obama
for getting in the way of your re election. They're just trying to destroy the country with that nasty virus
you ignored. Trump just got the office memo that he's President Biden's not."
895,Gambit,I made more money with Trump in office than any other President.....
896,Ravindranathan S,Yes Joe....Unity for all American. red and blue. Hit a colored man and have a beer summit in White House for national reconcialiation. Maybe should invite Trayvon Martin parents.
897,about naovy,reading those comments leaves me shook.. I mean do you guys don't realise what kind of human being trump is?? He has no respect and doesn't stick to the topic at all. I know yall want an exciting man who doesn't talk in that boring tone. A man who you can refer to but this is not how policy works! You need someone with knowledge and experience who isn't just president for the show
898,JaySkates!,Watch how many memes there are gonna be
899,Xiaoming Lin,"Covid19 is a weapon for “new world order”. 
I suspect Trump/Johnson Already Vaccination military COVID-19 vaccine"
900,Steven L,Biden.. i  did not take money not me.. its my son...
901,Steven L,Biden.. i  did not take money not me.. its my son...
902,markus alex,We love biden and trump
903,MARILEZE CLAASSEN,So your son got the virus.. and it went away miracle overnight.  So why are you still debating this virus... and other countries is living in fear
904,Johnny jai,"失常老人已經變成「人肉錄音機」，天天叫喊中國病毒…
adnormal older to be a human recorder, everyday outcry China virus 

美國失常官員愛指鹿為馬，顛倒黑白胡說，美國這些民主詐騙集團政治騙子天天找各種借口或撤野干預中國內政，事實證據確實全地球人都看見美國失常老人簽署干預中國內政所謂香港自治和什麼民主法，還有派一些官員去中國臺灣省明暗刷存在感打擦邊球，難道失常老人這些無法無天違反國際法行徑不是干預中國內政嗎？還敢天天失常性大喊別國干預美國總統選舉。美國只干預中國內政還經常干預別國內政事務，近來干預白俄羅斯、委內瑞拉、敍利亞、伊朗等國，當然俄羅斯是美國不會放過干預目標，就算中俄真的干預美國內政是美國人咎由自取活該，俗語說以眼還眼，以口還口"
905,Kyrylo Hrechyn,"""We have 525 kids not knowing where they're gonna be and lost their parents""
- ""Good!""
- ""Alright."""
906,Kreig Leitchze,We have a minimum wage in New Zealand of $18.90/h. It doesn't lead to the shutdown of businesses.
907,Boitumelo Phenya,"""Who's gonna tell her she can't go back to community college"" 😂😂 I died"
908,Blac Gat,Come on Joe is barely holding it together. Can you imagine the mental decline 2 years from now. Let's be serious about this because I don't want Harris as president.
909,Alejandra Reader,"moderator: ""what do you say to concerned parents that worry their children will contract the virus in school?""
trump: ""economy, think of the economy""

there's zero empathy in this man I swear"
910,Levi Johnson,"If you got elected Joe, it would effect my family."
911,REEREE WORLD,Z
912,Steven Stifler,Trump 2020
913,Anthony Holgate,"It's not about red and blue states, its about the united states....3 seconds later  its the red states...3 seconds later....I couldn't do my Job in 8 years of office because of the republicans"
914,iscquery,"As a foreigner , i can safely say without a bias, i think trump debated well, way better than Biden. For some reason i believe Biden has more skeletons in his closet and he wont have the tenacity to run an economy or country like USA. Maybe some americans can give an input on how they saw this debate."
915,silkygirlable,America has made so many enemies foreign countries start interfering in elections. Being an American must be so embarrassing right now.
916,Liz Wilson,"Trump clearly won. The liberal news don't want to admit that, so instead they say the moderator won. Since when is a moderator debating for a presidential election? Still, I am looking into what Trump said about the trillion trees project https://www.whitehouse.gov/articles/president-trump-signs-one-trillion-trees-executive-order-promoting-conservation-regeneration-nations-forests/and the carbon emissions, which are the lowest they have been since before 1993.  I imagine this year 2020 probably will be even lower.   "
917,Rach121,Biden is joke
918,ONE TWO,You and obama built the cages. Biden is incompetent and wont lift a finger to accomplish anything unless he profits.
919,J C,Joe is a joke comes off very frail and weak
920,dan w,"Joe : to the tax payer 

Trump : yeah China the tax payer "
921,Paul Ice,"China never plays by the rules. They occupied the disputed islands in the South China Sea and turn them into military bases. This is despite the international court rejecting their claim. And look at what they are doing in Xinjiang and Hong Kong. If Obiden is elected,  China will annex democratic Taiwan by force just as Russia annexed Crimea from Ukraine."
922,GrimesDad,Orange is here
923,Lacayce Jones,who will you vote for if your 13 or up Trump or Joe Biden  me Joe Biden to make america  better again  like it whas before
924,Jessica Djonne,"She’s so Obviously left ... and it’s not even over! 
Think she’s being fair? Go back and really pay attention, like with a notebook and everything. 😝 
No on Creepy eyed Joe! 
His character Sucks! I’d be mortified if my child acted like Biden does! Thank God my family never did! "
925,David David,"May Yi Mon
1 小时前
I ain't American but I keep watching the debates because they're the key things for this world."
926,D33 B33,so the first thing is what  would you do to prevent covid trump speaks info and the joe attacks the president for the first words out of his mouth this guy is so fake its actually unreal that people wether you like trump or not would vote for this full on alien joe forgetmenot biden
927,Samoa Lio,Trump 2021
928,Lars,"Joe: I give you hope!
Joe: You're learning to die!"
929,Brandon Bambo,"This is a plandemic. Everything that is happening right now such as the Corona Virus has been planned by the Elites, the billionaires and millionaires such as bill gates and much more, which are Satan worshippers. who run this world. They want to create a new world order out of chaos. They want to reduce the world population. It is on the United Nations Agenda 21, the Georgia Guidestones, and even on the one dollar bill. They had all of this planned out before it even happened. They want to have a digital currency where they implant mandatory chips into people. Through this chip they will be able to alter your dna sequence, they will be able to control you. You will lose your God-given Freedoms to live free on this earth. you will no longer be human. They want to create a one-world currency, and a one-world government out of chaos. And for this to happen they want to crash the current economy and dollar, and they want to create chaos, in order to control us.  Please Do Not Take The Corona Virus Vaccine that is Coming. I pray that the American people and people all over the world. wake up. Wake Up. If you know the ingredients inside that vaccine which  will come with a chip, you will never want that to enter your Body. as a human being. Forgive me if I offend you. I want people to wake up Wake up. I thank you for reading this comment Through. God Bless You in Yeshua(Jesus) Name."
930,Erfan Moshtagh,"Conservative always collecting that insurance bribe money. Let's corporations decide whether it's profitable to save lives, cause thats what Jesus would want ......conservatives are turning every country into a third world nightmare"
931,danielangel vega,"Take a shot , every time Trump mention Obama 😒"
932,Judi Gullett-BitsysBaubles,Obama Care doesn't care. It costs more a month with deductibles that can never be reached unless catastrophic illness.  Then they want to charge a penalty for people that can't afford insurance. Federal did away with that but not Newsom. He found a way to squeeze more money from people in California who pay more for everything.
933,GURU MediaDC,"President asks why Dems did nothing forgetting that Mitch and the boys obstructed everything the Obama Admin did. If he knew anything about politics, he would not have had to ask that question...."
934,AmericanPewDiePie,Does it bug anyone else that they address Biden as ‘mr. Vice President’? When he’s NOT?
935,Michael C,How someone can blame a nation's president for a pandemic is beyond me... It's not the president's job to enforce that.  It's the president's job to assemble teams of professionals to do what they do best. Our President's plan is to have the smartest pharmaceutical scientists produce a safe vaccine in historical record time and a treatment.... that's a pretty good plan. 
936,Kev Paton,Trump 2020.
937,David A,"Biden will regulate the profits out of oil,gas and all mining killing my Pennsylvania job. Politicians only pander to blacks and us Latinos during election years. Hate to say it but Trump is very straiaght on fracking at least."
938,DOYLE LaCRUA,Who's here for all the Who's Here comments?
939,Aron Aronite,500 'Parents' abandoned their kids? This guy is so naive that he cant see they were accompanied by Criminals? You can find such homeless kids by millions in South America.Make him President.You deserve him if you are that dumb.
940,RoyalJac,"Lets make america Great again!!
Donald trump 2020"
941,Alejandra Reader,I know Trump did not just try to come for AOC
942,BDS英会話教室,"Hmm even the debate moderator decided she was going to vote for Trump by the end of the debate.  Good
looking broad, her looks are obviously enhanced with make up, lighting and the rest, even so I think I would like to do some special kind of bedroom debating with her.  At the end there, I finally figured out why Trump is going along with the corona hoax and the muzzle wearing idea. It is the influence of his wife. She has become a believer in the scam."
943,elenabob,"1:15:15 ""There is institutional racism in America"" Really Biden, there is and you dare to say that with a straight face when you have been in those institutions for more than 30 years. Please, tell me more on what specifically did you do to stop that during this period? What exactly did you did to stop that when you held the highest power as vice-president?
Biden is a cheap demagogue."
944,FOR HUMANITY,"Who's calling China, Russia, North Korea, thugs? WOW... Biden.. not good thing to say."
945,макс качанов,"байден маразматик. кто его вообще выдвигает, тоже наверное маразматики"
946,Don Picasso,Is it me or is trump’s mic the only one being muted? 🤔
947,Nasser Mo,Yes for Trump
948,Sam C,"Trump’s claim that he has had the best economic performance with respect to the lowest unemployment numbers in the history of the United States is FALSE and fraudulent. Under his tenure, before the pandemic, the lowest unemployment level he achieved is 3.5% in November of 2019, according to the Federal Reserve. Not bad. But, under Calvin Coolidge’s presidency, the unemployment rate dropped to 1.6% in 1926, handily beating Trump’s performance by a respectable spread of 1.9 basis-points. Then again, during Eisenhower’s stewardship of the economy, the unemployment level dropped "
949,TRagic-On60FpsYT,Who else skipped it when trump was talkin
950,Sweety Bugs,Vote trump 2020!
951,CJL97,"Just a thought, why does the US not learn from other countries that have been able to curb the virus like Singapore, Taiwan, Japan, South Korea, New Zealand and several more?"
952,xsvrrx,1:15:00 im white and i was taught this lol
953,visual illiusions,If anyone wants to see how the disastrous policies Biden is trying implement are just look North. Trump ain't the nicest human but his policies speak for themselves. Can't wait for the borders to open so I can go to Texas again. Love from Canada!
954,Lone Wolf,"biden , bad bet"
955,Louis Ng,Why she kept asking about the tax return and not ask about the emails.
956,Shubham Gupta,Trump destroyed him
957,VeX RAVEN,1:24:24   its sad but true sleepy joe...
958,South Au.,"he has insulted women
he has insulted immigrants
he has insulted blacks
he has insulted older people"
959,Wang Jinwen,"I think joe is ownself slap ownself. About the immigration issues, if he really worry so much about the missing families/parents/children, why dun he deal with this problem during his 8 years term. Overdue! Trump has a point here. Also does joe really know the illegal immigration issue here? He really needs to know the law. Very surprise an experience veteran guy say things like this."
960,CampX4 & Outdoor TV,"Why is  Biden slurring, is he on drugs?"
961,Danny Kloosterman,Holland For TRUMP!!
962,IJAZZI,COME ON MAN
963,Tanvir Bin Siddiqui,"Although Trump is not a belligerent leader, he is a magician😂, he doesn't care about the people, he has run a country like his own, I have no idea about Biden, so I can't comment.  Hopefully not fall😊"
964,Oscar U,"Incorrect, Jeff sessions who was appointed by trump introduced the family separation policy on his orders. It's true that separations did occur under Obama but  under extreme circumstances whether that be the parents where being criminally prosecuted, carrying drugs across-the-board or other serious crimes.Trump passed the policy to make them routine and deliberate, criminally prosecuting all border crossers which forced separation from the children and not just in case of serious crime but everyone. There really isn't a comparison between the two. Please fact check before you start believing what this guy's says."
965,Kristijan Ahčin,"creepy joe, hiding in his basement, says president trump panicked? who thinks this is funny?"
966,Julia M.,How does Biden know a second wave will come huh🤨🤔??
967,Sean Price,"This ,,virus,, is incredibly intelligent. It doesn't hit the busdriver, so he can be the only person in the bus without a mask, it doesn't hit the player on the football field but the players on the sideline so the have to wear a mask!
Just incredinle how intelligent that ,,virus,, acts"
968,Steven L,Biden insulted Abraham Lincoln  who freed the slaves blacks....who reunited the union.... OmG..  Biden is no  American.
969,Bronson II,"No one:

Trump: “it’s all started back in 2016 with this phony which hunt..”"
970,alecsbiggestfan,Trump somehow looks worse with his mic muted.
971,raul moat,"hello donald trump, hello joe biden.

how you all doin ?  he he."
972,angel angel,trump trump trump
973,r gino,The most pervers Guy i ever seen  this Joe ! His eyes dont blink ! Is too old  I just dont like his face is full of lies
974,Andres Paz,Viva Trump
975,Snoopy,Joe its over for you...go back to your basement
976,Jonathan Bleksley,Biden is pathetic.
977,Rowan Casey,"One thing I disagree with Trump on is vaccines. The same people made and released the virus from the Wuhan lab on purpose, to sell the vaccine, which will probably sterilise you, or give you cancer. They are the same people who banned the cure, falsified the hydroxychloroquine study, overdosed the patients, Bill Gates said two hundred billion he will make personally, twenty to one return on investment, on ten billion. Said that on video. He also smiled like a demon as he said the next pandemic will really get their attention this time, pandemic 2 he called it. He's a eugenicist, it's a plan to reduce the population of the world ten to fifteen percent. Best chance scenario you get transverse myelitis as often as it ""may"" save an old person. Moderna, they put ""deliberate release of a coronavirus"" on their patent application. Everyone got side effects immediately in the trials. How is that a candidate? How are any of them? Anyone who comes near me with a needle, I'll snap their neck in self defence."
978,Xiaoming Lin,"American Civil War
World War II FINAL BOSS Japan controls Trump aggression American"
979,An Vardanyan,"Joe describes misery, while he paints everything so grim and dark. 😕"
980,"Eisen jerald T,Durian",Mr Trump is calm n smart the way he answer
981,Joppa Denores,Biden wins the debate at 13:34....... How could you live with that many deaths on your hand.
982,End The Lies Now,"Biden says, """"220,000 Americans dead"""" Dead from what? They are DEAD FROM OTHER PER-EXISTING CONDITIONS, LIKE DIABETES, HIGH BLOOD PRESSURE, OBESITY, AND OTHER SICKNESSES......NOT COVID!!! STOP WITH THE DEMOCRATIC FEAR MONGERING AND LIES. People are now waking up..."
983,julia kuloswki,Donald Trump i love to much i hope you win in US
984,RealityBitesShit,51:08 Everyone was friends with Hitler before he invaded Europe.
985,geoffrey collins,"Biden isn't the real candidate,, kamala is,,,"
986,Brock Ary,I JUST WATCHED THIS DEBATE AND I MUST SAY IT WAS A BETTER DEBATE THAN THE FIRST ONE AND OF COURSE IT WAS 100% BETTER THAN THE SECOND ONE BECAUSE THE DEMOCRATS STARTED CHANGING ALL OF THE RULES.  I DID NOTICED THAT JOE DID  STAY AWAKE FOR THE ENTIRE TIME TOO SO I WILL HAVE TO GIVE HIM THAT ONE. 
987,John Brown,"🧚🏿✨Sung to Cotton Eyed Joe.......
Where did I come from, where do I go, I'm so lost, I'm cotton brained Joe.
I'll take your jobs and steal your money and give your daughter a face full of honey.
I can't think, I'm so slow, that's why they call me, umm, you know man, cotton brained Joe.✨🧚🏿"
988,Christian Munz,"The thing I've noticed with all of these debates is that Donald Trump gives some really good points and ideas, while Biden just points fingers, goes around the question, and says ""Come on."" a lot."
989,5cats 2kids,I heard the Hope promise 12 years ago. It was a hoax. Obama promised us hope and never delivered.
990,John Kilgallon,"Health care is free in Europe and England. not a problem.  And insulin and drugs cost next to nothing,   such a shame both of these shills are in bed with the drug companies."
991,ferdinand ricote,Is there any fair moderator .... everytime trump explained his side this moderator interrupted the good points from trump but never interrupted biden .... and his question to biden are purely academics ... how many times he save biden neck again  .... its unfair agaaaaaaiiiin!!!!
992,Liberty Lyffe,Trump 2020
993,Jonnis,"Trump response to his administration ripping kids from their parents.
Trump: ""but the cages are so clean""
Trump is constantly bitching about how it was Obama that ripped kids from their parents, but that as usual is taken out of context!
when there were concerns about kids being used by coyotes, or when they came alone over the border, yes, the government under Obama had to take care of the kids, and if the kids were in danger they were removed from the people that might be hurting them."
994,Akash Jacob,"Like i thought......Trump won, Biden was clearly lying and the moderator was biased."
995,Kristijan Ahčin,trump aint running against joe biden's husband?
996,TooAwake,China is the biggest holder of US debt. Fact check that.
997,Josie Shaw,Biden “he’s lying”
998,Mike Wazowski,"For a ""prominent"" news media you couldn't even provide a timestamp of the actual start"
999,Mr Sidestep,the way biden tries to politicise the grief of people makes me sick
1000,L. Kärkkäinen,1:30:26 Biden gets his numbers corrected on the earpiece.
1001,danteangelo212,You know I want this election to end in a tie.
1002,Alan Rodde,45:30 decisive moment
1003,MethotrexateJ09,Starts from 9:20 🤟🙏
1004,Joost van Herpen,hahaha you can see that Joe is lying about the corruption scandal.
1005,Hao Cai,The poll was so bad that trump has to be presidential.
1006,Cheryl Okri,At least we didn't get impeachment just won the vote
1007,Noah Conklin,She was way fairer then I expected!
1008,ilmk92089,why did it take 10 minutes of quiet to start? They should've just started the video at the time that the two candidates came out.
1009,GK,"Biden is one of the most corrupt people on Earth, along with Obama and Clintons and Gates. Americans, the decision is tough, but the one with 47 years behind all presidents, supporting nothing but wars and taking natural resources by force and filling his pockets, sending to death thousands of American soldiers,  is not an option."
1010,Erik Arellano,PRAY FOR ME BOISS I JUST GOT SENT HOME FOR TEN DAYS FROM THE NURSE BECAUSE I MIGHT HAVE COVID.
1011,Pods Pods,starts at 9:20 ur welcome
1012,Ekremgj,first question COVID COVID COVID 🤯🤯
1013,olivier maesschalck,"you know what i heard biden say between the lines, he will start a war with russia and iran ! the agenda continues when biden gets into office"
1014,who knows,"Bidens team prepped him a whole lot better this time... ""not true"""
1015,Doris Kimball,Joe has no plan only slander and repeat
1016,GIVEMEUSERNAME PLEASE,Biden: We had good relationship with Hitler before he invaded .... *brain freeze*.... Europe... 51:11
1017,Ramon Nogueron,"the kids brought by coyotes? wow,  awesome nature!"
1018,Đạt Nguyễn,23/10/20
1019,Sean Ace,"For my people the race talk begins around 1:22:00.

Oh yeah Trump says he's the least racist person in the room."
1020,elisabecerra4,There's a 3rd choice y'all!!!
1021,Some Buddy,BIDEN MUST REVEAL HIS COVID 19 VIRUS TREATMENT PLAN NOW!
1022,Bernard Nasr,Joe “All Talk No Action” Biden 😆
1023,carl f.,why didn't they discuss Trump's recent peace agreement he put in writing?
1024,Leon S. Kennedy,Can anyone give me timestamps of the topics they're talking about?
1025,Incognito,TBH I want none of them but if I had to choose between the two of them I would happily choose Biden but still both of them are a train wreck
1026,Stephanie Jefferson-Garma,"Wow, It's going to be Biden care now."
1027,Aaron Creagh,"This debate sounded like it was wack.

Go back to Reagan vs Mondale or Bill Clinton vs George H.W. Bush"
1028,Howard Iorere,Biden should debate on what he is going to do on the experiences he had in 47years....he is not debating well
1029,Some Buddy,FACT CHECK - WHERE IS YOUR COVID-19 CURE JOE???
1030,We did For reason,"all I know is that the virus came from china , what else"
1031,GSP Video,Biden got visibly tired very quickly as the debate goes on
1032,Nuruz Zaman,Beautiful
1033,tHE HECk,"Nah - it takes 8 years to drain the swamp. What they did to the Trump administration should be punishable.
...And I totally agree that playing nice with North Korea is more peaceful. No they are not ""buddies"". Trump is playing them. Nobody could speak with North Korea but Trump. 
I believe him when he says ""to keep the peace""."
1034,SOVEREIGN HAITI,"Oh, like the US interfere with Haiti's sovereignty by meddling in small countries' elections and placed/maintained corrupt leaders in powers - oh, you mean that; what price ""MUST"" the US pay for this ambiguous, double standard, and that kind of hypocrisy?"
1035,Maria Andersen - Millionaire in 7 years,"Guys, let’s just save money and invest💸💸💸"
1036,easyuketuts,Biden’s speech summed up ‘he done bad. I would do good. He bad. Me good’ absolutely no substance.
1037,Gustu Vau,Moderator was still giving more chance to Biden and trying to cut off Trumpster
1038,ilmk92089,"with that skinny mic in front of him, he looks very much like Bob Barker on The Price is Right back in the day,,, except Bob had better hair. We see you Biden... you can't steal that look. 🙄👀"
1039,Some Buddy,JOE WANTS US ALL TO BE LIKE THE  BUBBLE BOY
1040,Berton Turnip,"Trump should have added: ""If you were not able to convince the senate, which was dominated by Democrats, how would you convince China or North Korea or Russia about anything?"""
1041,Juan Tolento,Joe Biden sold out our national security to line his family’s pockets
1042,ilmk92089,"it's mandatory minimums Joe, not minimum mandatories."
1043,Jacob Nelson,Come on man
1044,M Glory,"It's Mr. Biden's families who are ruining  the foreign politics of the United States so it does matter to us. 
I support President Trump letting people know what they've been doing to us."
1045,Sam Riley,"Having Joe Biden as President would be like going for a walk in the woods at night, and taking a faulty flashlight that's nearly dead."
1046,Stanuts OZ,1:27:00 Biden 'Republican Congress' everyone went '.........?' made me laugh.
1047,Reeaz Parbat,Joe 'innocent babyy' 😅😅🤣🤣🤣🤣
1048,Karen Naylor,"Biden nailed it,,"
1049,Thomas thehardguy,Climate warming 😂
1050,E D,"Kamala is scolding Biden right now. She was heard screaming:
I coulda been somebody!

Honest. This is true..."
1051,Sam ad,AOC+3 lol
1052,AAFT3RMATHH,Trumps response at 1:13:32
1053,Sh4ark,"Biden jumps in to respond
Moderator: You have 10 seconds mr. vicepresident
Trumps jumps in to respond
Moderator: We have to move on to the next question."
1054,TheDomain16,"Biden can't even remember anyone's name, he lost it."
1055,J.H Reynolds,Great moderator well beyond the first one...
1056,Amin Derrazi,They should've included Kanye West
1057,M. W.,STOP TO DELITE MY COMMENT!!! Shame on you!!!
1058,Thomas Gee,"I'm the guy, here's the deal, c'mon man, i wonder if Biden has any idea how stupid he looks and sounds???"
1059,Food&Trip Craver,Im rooting for Trump for the sake of Asian against the bullying of China
1060,elisabecerra4,Hes for sure got google contact lenses on!!! Some one is speaking for him
1061,Marten van der Krift,Joe 'come on'  Biden
1062,James Fraher,"From an A political perspective and someone who lives outside the US, I seen this as a far better debate than previous. It gave a real insight of both candidates. Though it was interesting to see one answered the question asked and the other warped the question and spoke on what he wanted to speak on. One used facts and figures (whether they are right or wrong) and  made some rhetoric statements that evoked emotion to the people watching. One promoted unity and the other was more divisive. It's going to be an interesting few weeks. Best of luck all👍"
1063,moleogod,Skip to 9.22
1064,R3dR4t,Make it transparent. As if joe would understand anything about that 😂😂
1065,David Widjaja,"as non-american,honestly with Joe served for 40 years+ as public servant any policy that he has done was remarkable/history breaking?just curious."
1066,Alessandro,"All Biden could do, was to use terror on American families what a show of disgrace.
With all the things you could speak about.....  man....  what a disgrace to democrats."
1067,Ryan Tan,heart broken for the indians
1068,M. Tomić,This was a very good debate.
1069,Arya rb,"If u want to save America,the world,Taiwan and democracy.. ..vote Trump... do ur own research"
1070,Nick HO,"Talking about asking China to play by the rules, what a joke! China follows no rules, even a fool knows that."
1071,Chris,"""I take full responsibility, it's china's fault."" is the most ridiculous sentence i heard in a long time"
1072,Tom Siekman,Much better moderation and format!
1073,randombro,Seen from europe you are lucky to have the orange man. He is just made for the job.
1074,Akshay Choudhary,Answering questions with questions.
1075,Joost van Herpen,haha number 1... number 2... what a fool
1076,Michael Hughes,So Biden picks up on interference with a few lies.
1077,Marcos J,She's just the good cop to Wallace the bad cop!  dont be fooled!
1078,masoprid3,im on on the fence here... i like what trump says you have to live and not hide but also i agree with biden you can't let the virus run rampent willy nilly people not social distancing. you need to find a middle ground balance
1079,Damien Caulfield,Sleepy Joe for the nursing home 2020!
1080,Chit chat,You can't blame Trump for people not wanting to wear mask and opposing lockdown and hence contracting corona and dying...!
1081,하루 10분 영자신문,You are the one who takes money from the Wall Street...
1082,Bryan Liu,Sadly my friends in Bay Area think Biden is a saint. Lol
1083,IDKMYName OK,Affordable health care is expensive under Obamacare. You only get great benefits through employment. Make no difference if it is Biden are comes in.
1084,Erik Thiart,Trump is winning in a land slide.
1085,Alexander,"Biden contradicts much of what he says. There is no compition in a socoalized health care system. What hes saying is, the health care system will have no choice but to bend over backwards bc of the socialistic type medicare. 

Why cant we Americans just eat right and work out? I understand there are those who are sick, but much of the illness can be prevented."
1086,Toms Markovs,1:23:24 This is the funniest thing i have ever heard!! :D
1087,Wes Sanders,She literally only said very quickly to trump
1088,DISNEY BYLL,"IF (2020) DOES NOT LOOK LIKE THE END OF THE WORLD TO YOU, THEN YOU MUST BE DREAMING OR SLEEPING.

IT IS TIME TO WAKE UP, PEOPLE, THIS IS THE TIME TO CHOOSE BETWEEN GOOD AND EVIL, BECAUSE ARMAGEDDON IS COMING...!"
1089,Armando 1 Pain Ortiz,"Who built the cages Joe?? Why did you say ""You never said you were against fraking"" when Everyone can search Joe straight up lying. He lied and said the DNI said it was disinformation when in fact the director of DNI Ratcliffe in an interview said it is Not disinformation."
1090,Composer Yaw Yaw Mayhem,After watching this final debate.  Who do you all vote for?
1091,You know kugan Yeah,Is it a coincidence that trump owes china money and the virus came from China? Just asking.
1092,Robin Krop,Actually fracking is bad for the environment in that it pollutes the groundwater.
1093,Jenny Nash,It's amazing to me that Biden has the guts to claim the moral high ground when he is the dirtiest politician ever.
1094,Donkey Breath,Jim played Biden better than Joe does
1095,Danny Moore,"I spent 16 years in elderly care, Joe is spent"
1096,hasame,"Waaaay better debate than the first one. And by the end of it, we could even obtain some form of propositions from the two of them. It would've been great not to have these petty fights about whom's taking money from which country. We don't care about rumours and diffamations in a presidential debate for Pete's sake, we want to hear a program."
1097,LK _LudiKruc,"Orange dumbbell, Anthony Fauci said don't wear a mask hahahaha never said it never never. What a liar."
1098,Wild Blueberry,TRUMP 2020
1099,Roe126,"Who is responsible for their own actions.  You don't wear a mask, it's your choice. Your exposure to covid is a personal decision no one else should be blamed. Use a mask or don't it's on you."
1100,IDKMYName OK,"Lie lie regard to Biden about crime bill or whatever. 
He mentioned that the Republicans didn't fund the States. It is the Governors in the States that didn't funded those. Plus the money didn't came from the Republicans or stop by the Republicans congressman. It is the States Governors, mayors and other politicians that didn't funded those crime that is drug related. "
1101,Pro Associate,So many bank accounts are only suitable for money laundering.
1102,Martina Canale,WATCHING FROM EUROPE - happy for you guys to have the orange guy!!! He can change what has to be changed!!! Don't panic - I believe Trump is gona win!
1103,Damien Caulfield,Trump 2020!
1104,commiesarentpeople,its crazy the lengths they'll go to to help Biden out.
1105,Juan Tolento,Joe Biden lost this debate flat out
1106,starry,Trump 2020!!!
1107,Deb Thorpe,"Well, the mic off after two minutes helped a bit. But Trump still managed to go on and on with his lies and utter rubbish, talking and trying to hog the time for as long possible after the two minute section was up. I really wish they weren’t allowed to mud sling, stick to policy and facts. Personal attacks are so low bar. This debate shows again that Biden is a better man and more of a team player unlike the lying narcissist Trump."
1108,Gambit,Trump did great!!!!!!
1109,Alpha Ridh,JOE! Sleeepy JOE!
1110,Marcus Lex,Biden's major gaffe was mistakenly referring to Trump as Abraham Lincoln and Trump rescued Biden.
1111,Allah is Satan,American presidential election is so important for the whole world...
1112,Lisanda Adams,Why was his mic turned down when he mentioned majority black colleges. Anyone else on to that? Or was that WSJ censoring?
1113,Most Likely,REPUBLICAN 2020!!!!!!!
1114,Jessica Calder,More social problems worse than the virus itself will cause death.
1115,Dorel David,Who was here waiting for The Fly?
1116,Rob C,"Felony Drug Court Administrator here - 1:24:40 Joke Biden says and I quote - I set up drug courts and my Republican friends refused to fund it.  Joker Biden does not even acknowledge that it is State courts that set up drug courts, and homeless programs, and veteran programs and accountability programs.  National Center for State Courts check you facts folks"
1117,Graham W,USA politics is infantile.
1118,dodododatdatdat,I AM THE LEAST RASCIST PERSON IN THIS ROOM
1119,RODCHATA Aquino Vlog,great job Kristen!
1120,Dominic Fiset,"from my view, she is doing a very good job."
1121,Norman Muzic Wiz,I’m having a drink and some 🥦🥦🥦  and I’m happy about it all 🥴
1122,rrivera iea,Hundreds of teaching positions and intervention programs for immigrants were shut down during Obama - Biden administration. Teachers were told to retain kids as an intervention. Sad! Isn't it?
