,Name,Comment
867,Steve Sullivan,Take a closer look at self Myers making a living doing the puppet job for the lib left.what a sad little man
868,Jason Clark,Maybe don’t strangle your neighbors dog bro
869,toms dotter,"Seth, thank you! You make the horror funny."
870,Pushin Keys,"Republicans: my feelings are hurt, can you do something about it?
Twitter: NO"
871,Shiqueta Martin,They keep crying about socialism like really . Do they even know what socialism means?  Americans should be more in charge of our communities.
872,Spikes Productions,"To be fair, I had to Google what OBO meant lol 😅"
873,The Shadow of Truth,Vote as if you life depends on it! Because this time it does.
874,Bill Cline,"Seth buddy, that umpire impression was not hung over, he was still drunk from the night before!"
875,Joel,He is literally doing stand up comedy for his constituents. They are the only ones who think he is funny. This is just a show to him.
876,estella very stable genius,"@0:15 secs...pale, male and stale ,Trump's Presidency in microcosm ."
877,Simon Frederiksen,Trump's Law and Order message; Freeze!
878,Beatrice Portinari,Congrats! 91 000 new cases in one day!
879,Richie Alan,If Trump wins 100% they will pack the Court
880,Kinglion 23,We don't eat through the mask🤦🏾‍♂️
881,Kayja1949,The desperation of the republican party and the petty complaints and downright lies are a bit comical if they weren't so pathetic.
882,Dan McAleer,"I am a Canadian and I am terrified for you.  O'er the Land of the Free, and the Home of the Brave....Such a great country, admired around the world when first created and with guidelines in the Constitution that could have meant a Utopia for all until the evil forces gained the power to enforce their filthy view of while enslaving all the others to do their bidding.....all that beauty, wealth and equality of the people, for the people..... forever gone in a flash of fury and hatred.....Amen."
883,Paul Weston,"Yes Kevin, we know you will end America if you get your way.   Thank you for your honesty.  I hope the words didn't burn to badly as they left your month."
884,"Honey ""Kitty"" Heartstrings",Erick looks to have aged about 20 years or so since the beginning of Trump's term.
885,Hyorinmaru0o,"Hold on Bang an end to socialism, and yes, to America. Did I hear that right he's admitting to wanting to end America or is my punctuation in the wrong place? lol"
886,Ella Patterson,"I'm in Cali, no idea what trump is talking about. We don't have special eatting masks. We do indeed take our masks off to eat."
887,Harold Hart,THIS GUYS NOT  FUNNY AT ALL.
888,Peppe Ddu,"I think I am having PTSD.
I don't wanna wake up the next day and see the headline of 2016, ""It's Trump""
VOTE!"
889,Drofmah,"HOW in Gods name can any sane person still believe anything trump utters and still be a supporter of him? What has happened to these people's common sense the facts and truth not coming from this man Donald trump but still believe him. I heard the answer to my query from someone at a trump rally where she said and I quote ""I DON'T CARE""...that is just to sad for America."
890,Jim C,Get rid of Socialism. Code for let's get rid of Social Security. The sheep cheer.
891,The Original Captain Trips,i just Tweeted  >  DOG KILLER!!! <  @SenRonJohnson
892,savior139,7:46 what accent is that?
893,Julitha Ryan,Has it occurred to anyone that it's been Trump's plan for the past 4-6 weeks (since he would have seen he ain't going to win) to infect millions and leave Biden with an absolute catastrophe.
894,SeiShinjitsuShi,"I love Seth's awkward comedy, but i miss the cuts to the audience that show all the pain they go through."
895,Twixy No,Why does this person keep talking about wanting to kiss the men? IS it fun to stay at the YMCA?
896,c B,Memorize the faces.  You might see them under FBI most wanted
897,Adrienne Bolles,Hayden Planetarium priceless.
898,millieo,"Seth, sometimes I wonder what life is like for your kids."
899,Ben Howes,as a Canadian.... I'm getting scared that the season finale of USA will end will a nazi flags flying...
900,A méditer,"VOTE VOTE VOTE 
Don’t become overconfident!!!"
901,Zac Grasl,"After 2016, I will never trust the polls again. I have this gut feeling that Trump is gonna be re-elected cuz he’s gonna manage to pull one or two swing states out of his ass again like he did in 2016. Somehow, that man is gonna find a way to pull a trick or two out of his ass and pull off another upset."
902,Matthew Huszarik,"Remember these are the people who believe Trump, Hannity, and Carlson are telling them the god’s honest truth. Of course they think everything they read on Social Media it true."
903,IloveJesus Shorpe,"And they talk about Hunter Biden's drug problem. It's evident that Eric Trump needs drug rehabilitation
 ASAP! I mean that kindly and seriously. He should consult with Hunter for success with drug rehab. I'm sooo proud of Hunter Biden!"
904,Sue Fila,‘Narrating the thought process of a germ...’!!! It’s a science fiction truth - Trump has become the virus!
905,tim kahn,about the  virus numbers  . look at the  per capita  deaths   from where weed is legal  and  states  that  have    heavy handed   laws against  laws. no the  wont catch  the  covid 19.  herpes   fairly good odds    he has it. 3.7  billion people have  herpes  . so  you think  stormy  might  just  have  it.  so  trump  for sure  . dont kiss him.
906,Charlie Caltagarone,We're rounding the corner....
907,crazybagoham,SPREAD THE WORD: RON JOHNSON STRANGLES HIS NEIGHBORS DOG
908,GABADON,"I want to say that hearing the President of the United States say, ""See those men, I'll kiss the men, I'm not into that but-- I will kiss every man there and... kiss every woman there if you don't mind  also."" is shocking,  but nothing surprises me anymore."
909,Jeremiah Bachmann,Why do you even bother putting out videos other than A Closer Look.  These are the only ones anyone watches.
910,GADFLY GADFLY,9:12 yeah... It's not sad news Donny.
911,Therrydicule,"If you stupid enough to think that America is Socialist: you should not be in charge of the nation.

Nationalization is rare, coop are a rare way of running a business, and community based initiative are rarely run by communities themselves."
912,Cyndi Shepard,So thankful for the laughs!!
913,Nomadic Media,I'm laughing then stopped and realized I collect little animal figures for my garden and am also a murderino. (We can't help but look at plates)! Ohhhwelll. Still funny. :)
914,guywittamic,"PLEASE GET A LAUGH TRACK, or get a few staff members to laugh at your OTHERWISE cringe jokes. I don’t know why, but your humor is only funny for us when we hear laughter"
915,Richard Servello,"Who's ""They"" Eric?"
916,Tracey Edwards,"You have a 4 year old? Know he probably did. Your to old to have a 4 yr old.
Dog Killer Johnson 😗😳"
917,GamingOrange,Wish I could vote in this important election
918,Jeffrey Photonboy,"Republicans ""Oh my God, Twitter is putting a disclaimer under Trump's tweets... FREE SPEECH VIOLATION!""
also Republicans ""Somebody said something untrue... how is that not VOTER SUPPRESSION?""
Twitter CEO ""so...you want us to not censor any tweets because of Free Speech while simultaneously censoring tweets to avoid voter suppression?*"
919,frognuto,Can you please put a laugh track between the jokes it feels wrong
920,kahetel13,"Umm..... Rand? he's actually pretty cool (by comparison)......... by the way Seth, I don't like that BS ""God's Love We Deliver""..... ad... mentioning  ""god"" makes me vomit, as we are NOT a Theocracy......"
921,Marvin -,Eat thru the mask... damn innovative..
922,Ranu Mukherjee,"I am not commentator but love to read/listen others comments. Such as Seth Myers . I enjoy laugh out loud!
Thanks!"
923,alrighty ru,"You know, many people say Ron Johnson kills dogs, many fine people say that    😂😂😂"
924,Wren Little,"This is obviously a case for the 'Humane Society'. Or are we past that? 
OBO is probably some ones feeble phonetic attempt to abbreviate Obi-Wan Kanobi. We really need him now. 
Oh, that's right he is a figurative character. As ... 
Thanks Seth, I got a laugh."
925,ONNIE TALONE,"if you look at the graph it shows two peeks and now heading for the third peak ,  but now some are heading for a first peak, yet their first peak is going to hit hard, make any sense,  can u flatten the curve,  Europe is trying now"
926,Zzron Drake,Do the one where it's two days after re-election and you still have to be funny
927,Jeff Reese,"""I had it and here I am"" , yes , unfortunately .  Imagine the hatred the people who preventably have lost loved ones must feel when they watch this g.d. buffoon dance and tell lame jokes at his rallies , knowing he suppressed info and has still not implemented any plan to prevent spread of Covid.  In fact , they say he eliminated it , It's over . God damn him ."
928,Patricia Frazier,"Trump must have watched The Magic School Bus video on germs.
😂🤣"
929,gwoodle,"Seth, I was told you were a comic, what happened?"
930,Mary Harris,He lie unnecessary and make himself sound dumb as h-ll and they cheer him on sounding dumb as h-ll wow they are all unbelievable
931,Alex Z,"Bang, lol, like talk about poor wording which I’m sure was intentional. Best way to claim denial while the majority knows what he meant."
932,molsongrrrl,The number one issue in politics is some alleged bias online? This is the party that spent the last 10 years or more calling everyone else snowflakes.
933,angel smith,After four years HOW CAN THERE BE ANY MORE UNDECIDED PEOPLE OUT THERE!!!
934,Steven Wong,"Donnie is the most shameless and untrustworthy person I've ever seen; it's even more incredible that he's the president of the USA. Maybe after four more days, he'll come to the end of his 'funny' presidency. For the Americans to show to the world they're a great people, on November 3 they must cast their vote intelligently."
935,ren2250,10:31 Chin diaper!
936,MikeIdy6000,0:52 - Assyrians ....?
937,AthgowlA,"To be fair: there was a contraption of an opening mask so you could keep that on while eating. You just had to push a button to make it open. But of course this did not only look disgusting (food stuck to the rims), it is also not working to contain the virus while closed. And that is the second thing: cadet bone spurs talks about germs and corona is a VIRUS! Wasn't he the expert, like he claimed in that hospital? And also because he had corona? But now still does not know it is a virus, not a germ??"
938,Nicola Coppola,"How do you think it is achievable to 'stop people saying that somebody killing a dog or a cat or a bird or ...'?
Be real, it would be more serious to stop FOX telling lies!!"
939,Doc Lewis,"""Leadership""? Where? Show me a leader in that party and I'll show you a con-man, a swindler, a liar and a bunch of cowards who spent decades stacking the SC...not ever realizing that there's an app for that (LOL...sorry...I couldn't resist)...I mean there's a quick fix for that and the courts were NEVER meant to be ""liberal or conservative"" leaning. They're meant to be balanced...especially our SC."
940,Toni Olson,Why am I not allowed to share this on my FACEBOOK account ❓❓
941,Alison Green,Poor Kevin is not the sharpest tool in the shed.  Why is he such a trump toady? Because if trump loses Kevin will have to go back to Bakersfield and work in Grocery Outlet. (No offense meant to the nice G.O. employees - I just returned from a shopping trip.  Everyone wears masks inside. No whiners. Outside are people eating at a well- spaced cafe without masks. In California. )Trump lies. That is his default setting.
942,Tracey Edwards,"You have to stay on the line Fauci! Biden will want you badly!!! We will get it if we all vote for sanity! 
We have blm, LGBQ.., lots of Christians and normal people... Oh the biggest one of all the military!!!
We have a chance....oh I so hope it's a land slide.
 Don't have cash but will donate when i can. I like you so much lolol"
943,ASeasonedWitch,"5:45   Well yeah, now that all four of my grandparents are out of the way from corona virus, I've got lots of time to opine about the state of google and social media bullshit.  Whatever.  America  PLEASE end this insanity.  Remove and replace bone spurs.  8645 at the ballot box. WITHOUT FAIL YOU MUST VOTE."
944,junkyard grove,The white house is now tainted
945,Lynn Edwards,"U make me smile, thank I"
946,Rojo Zoso,"I love the cries of Socialism, dating back to the 1930s.

You know the GOP is owned by the crazy Kochs."
947,pamdemonia,"""Assyrians for Trump""?"
948,Joy Smith,You will never get the gavel you wouldn't know how to use it hahahahahhah
949,Izzie Wirth,Many swing states still a toss-up! Make sure to VOTE! This could go EITHER way!
950,Kris Scott,Extreme Left neo-marxist propaganda
951,Chris Clever,Gave ☝ to a virus they never had control of. S000 many people spreading. The~´·´~Vid at Trump's rallies. Can fool some of the ppl some of the time
952,Gary Logan,One man's paranoia is another man's schadenfreude.  This stuff is GREAT~!  They're like worms on a hotplate~!
953,Jonathan Noel Rich,He doesn’t even act like president
954,Muzi Kako,"Won't be Suprise that even Lying
Ted Cruz is voting for Biden in 
Soon to be Blue Texas 🤣😷"
955,Tc,Hahah 😂Corn chowder brain lol
956,Taneica Gayle,Eric looks like he's already wearing his Halloween mask💀💀
957,Gon Freeccs,"They ALL need to sign a waiver to give up Social Security and Medicare. Because after all, they're ALL Socialist policies. Oh that's right you don't have to worry about that, tRump will kill those policies during his second term. 
TL:DR VOTE BLUE ALL THE WAY!!!!!!!!"
958,JDMime,The White House is probably reinfecting everyone as we speak.  It's sick how they don't care that they are literally spreading the virus knowing they get the best care but most Americans don't and may die from it.
959,mdoc920,LOL his dance make me think he is trying to floss his nipples.
960,Diana Maravilla,"If you're on iOS 14.2 Beta, you might have noticed that this popup constantly appears. This is a bug affecting everyone.

The next beta will fix this & we might even see a new update as early as Friday. Stay tuned for updates"
961,_ Whatsername,"Mainlining xanax?
I've found my tribe."
962,Jeffrey Eick,"FAUX [FOX] News , that says it all ."
963,ChrisC,Making the crew laugh is a win!
964,Sian Pearson,"They have been watching too many MARVEL MOVIES , they think they are Super Heroes-Super Pricks more like."
965,TJ LABBEE,Jack dorcy looks like Dexter if he went off the grid.
966,John Winslow,Don't kill the neighbors dog Ron
967,Heather Kimler,vote!@!!
968,Gali Golabaji,Someone needs to save America. May be the Indians will take back their own land. This is the time for them. Call Crazy Horse
969,Katy Did,"no way frump had the virus, and his dancing is proof"
970,Emma Hunt,Jack Dorsey looks like Tyrion Lannister’s lost love child 😂
971,Gale J****,Gooooo Joe Gooooooooo thank you!
972,Whitney ONeal,Good. Maybe all the Republican trolls will get off line and start using morse code to communicate amongst themselves
973,Steve McFarland,What an all star cast.  Hahahaha!
974,Fade Music,seth looks younger now than he did on the weekend update
975,Jerrod Schembs,I think we're missing the point that he WON'T bang her with it.
976,SlayerBVC,"3:27 Methinks Ron has bigger things he should be worrying about than lies that outright say they're lies. Like, ohh... Hunter Biden going after him and Fox News for Defamation for suggesting that there might have been child pornography on Hunter's non-existent laptops."
977,Rebecca,"MAGA MAKE AMERICANS GRIEVE AGAIN
VOTE BLUE ALL THE WAY THROUGH THE BALLOT"
978,christopher loyd,Hell he might go down on them too if you know what I mean 😉
979,honkawiman,"That's what Trumpo does, did u see him drinking water with 2 hands...huh???"
980,Dregoth,"And still people are fooled........ sigh.

VOTE BLUE"
981,Will Durant,I'm voting for Seth Meyers 2020
982,Ben L,Why can't you just buy an island like the rest of us? They probably thought.
983,TheSpinspun,"Man, Seth are on fire tonight!!"
984,shamica gray,Double Standing their all crap
985,New Message,Fun Fact: Huffing shoe spray is a GOP approved coronavirus cure.
986,Joñ H,"That was a valid loaded question BTW from Martha.
Do your home work.
Jet epstn seth"
987,Ó R,The modern GOP seems to use a little bit too much Red for my taste.  Just saying.  🤔
988,Brock Muir,"1,100 people are bummed that old dude doesn’t want to bang Nancy."
989,Sika and Karl Lindgren,I love Seth Meyers skin and please VOTE!
990,embola00,Step away from the Tea Leaves!
991,BelaHetaRus,ppl can post what they want on their own personal accounts on their own personal time and they're legally protected against retaliation from their employer in the US
992,SamUnreel,"Your graphics guy doesn't understand the Laundry Room Bulletin Board either. That coffee table listing needs to include a way to contact the owner to buy the table. 

Now, it's just an announcement. ""Congratulations to Liz & Joe who welcomed a New Coffee Table into their lives last Thursday."""
993,Nota Troll,"lol, Seth Meyers still has a show? All politics aside, this guy is about as funny as cancer."
994,Clifford Green,"Seth, keep up your hard work. I love your show and it brings some joy to this terrible year."
995,Patrick Melody,"False alarm, guys!  XD"
996,angela young,nancy will keep her gavel...that's all
997,TI Ted,this show is so brilliant
998,ǝɹɐɯʇɥᵷᴉu evergreen,@ ron johnson have you tried not strangling people's dogs
999,Candida prout,Do they sometimes think about the families of the deceased? More than 225 thousand deaths Covid deaths. It is sad.
1000,Martin,He’s neighbor is like “ wait a min 🤔🤔🤔🤔” that’s why his tongue was out when I found him.
1001,Gawbe,"Horror movie concept: ""Members of the Republican Party trapped in a haunted house.""
""What was thar noise?""
""Surely an act of oppression from Democrats."""
1002,S,He just needs his supporters to last a few more days...then they can go ahead and kick the bucket.
1003,Buc_Odie,He's talking about the meme of people eating with a split across the mask. I'm pretty sure it was a joke that went viral.
1004,TheWriteGuy 91,"Why does Eric Trump always look like he snorted a whole bag of coke before every interview he makes?  That was just embarrassing, and you could see Laura Ingram just cringing internally as she listened to him, which is hilarious because she's on their side.
Edit: Whoops, that was Eric Trump, forgot his first name (easy to do)."
1005,International Harvester,"Fox News and the GOP, older Americans need to find better things to do."
1006,Kristyn Woods,Please continue to have this brilliant improv buffoonery when you get the studio audience back. You guys have gotten me through this pandemic. 🤣👏❤️
1007,Les White,"Thanks for being here Seth. Thanks for making me feel like someone else (you) truly understands how inept, heartless, malicious, corrupt and selfish tRump and his administration are.  Your good energy helps - keep it up and skewer these jack-offs."
1008,XXXDeathByFartsXXX,The white house should be redesigned since trump as give tours too Russia and China.
1009,Royalbandit,40% of Americans think these are more important than the pandemic.
1010,pumba16b,there is nothing the president could say or do that would siduade any of his supporters from being all in for him. They are all to personally invested. its part of who they are now. to betray something that has become a core trait and an identifying trait for oneself would be devastating.
1011,Max Gray,"If trump wins a second term America will still be the shining city on the hill, it'll just be that rather than democracy lighting up the world it will be the fires and burning remains of the great experiment that are set alight by this evil man"
1012,Tracy Jackman,When Seth turned and did the air punch didn’t he look like someone we may be related to?  Just me.  Ok.
1013,Cecilia Richter,I'm absolutely flabbergasted whatching this presidential election from afar. I have lived in 6 different countries and twice in the U.S. And I have never seen such chaos regarding voting.
1014,christopher nordine,"this show illiterates insecurity, starting with the host and ending with content"
1015,Kate Harvie,"10:52 - Did everyone hear Trump say ""contremption""? What word was that supposed to be?"
1016,Patricia McKean,"We have to eat through our masks??? Ghee, I’ve been doing it all wrong, what was I thinking...I’ve been taking it off to eat 🤦🏼‍♀️ (at least that’s what I will tell the officer 👮‍♀️) BTW, just so you know, we take our masks off to eat (and drink) in California. If you didn’t already know, he is absolutely bananas 🍌🍌🍌🍌"
1017,Julia E,"Maybe the son (didn't see which one, don't care, all gremlins) has lower engagement on his social media because no one likes him anymore 🙄 delusional, the lot of them"
1018,Ashley Amanda,"It's honestly a shame that the Republican party has lost so much respect over such a short time. Don't get me wrong, totally deserved based on the leadership. Trump has made being a republican synonymous with being a criminal."
1019,Megan Yeager,So by sen ron Johnson’s standards... all of trumps tweets and campaign ads should be considered voter suppression. Since they are all false
1020,D. Vaders,Kevin McCarthy...like he’d know how to bang anything.
1021,Ghost Noodle,"You want me to believe Pelosi wants to do anything that isnt for herself and her fookin ice cream? 

No, she is ice queen, and her land of democratic ""bi-partisanship"" thats actually ""Give-republicans-whatever-they-ask-because-their-donors-are-my-donors"""
1022,Deepak Vaid,"""I know that Trump takes money from the Russians"" ... Kevin McCarthy in recordings from 2016."
1023,Earnestine Ray,"THE PRESIDENT HAS SAID ON MANY OCCASIONS THAT THE UNITED STATES OF AMERICA IS FIGHTING A WAR AGAINST THE CORONAVIRUS AND IF THIS IS TRUE THEN HE HIMSELF ALONG WITH THOSE ELLECTED AND NONELLECTED SHOULD BE CHARGED WITH WAR CRIMES AGAINST THE PEOPLE OF THE UNITED STATES GOR THIER NEGLIGENCE WICH BY THE WSY HAVE ALSO VERY CLEARLY ABUSE THE POLITICAL POWERS THEY HAVE BEEN GIVEN. IF ANYONE OF THOSE 3 STOOGES WANTED TO PASS A BILL TO GIVE THE AMERICAN PEOPLE STIMULUS ASSISTANCE RELIEF PACKAGE AND BY DIRECT PAYMENTS TO THE PEOPLE TH ED N I BELIEVE IN NEARLY A SEVEN MONTH TIME PERIOD THAT THEY WOULD HAVE  ALREADY  BUT COULD HAVE, AND WOULD HAVE, WILL NOT DUE , THE 3 STOOGES ( TRUMP, NANCY, MICH MCCONNELL) HAVE FAILED THE PEOPLE IN THE UNITED STATES IN MORE THEN ONE WAY ITS BEDN TIME AND TIME AGAIN, THE ONLY TIME THEY H AS VE MADE AN EFFORT AT ANYTHING HAS BEEN WHEN IT HAS DIRECTLY BENIFIT THEM. THEY ARE HOLDING OUT ON GIVING STIMULUS MONEY TO THE PEOPLE SO THAT THEY CAN GET VOTES FROM THE PEOPLE BY DANGLING STIMULUS CHECKS/RELIEF  ON A STRING IN FRONT OF US EACH OF THESE 3 STOOGES PROMISING THAT WHEN THIER RE ELECTED OR ELLECTED THAT THEN ONLY AFTERWARDS WILL THEY GIVE THE AMERICAN PEOPLES STIMULUS CHECKS OR STIMULUS PACKAGE,  THEY ALL 3 HAVE A BLOOD  LUST FOR POWER AND HAVE CONTINUED TO ALLOW THE PEOPLE TO SUFFER AND STRUGGLE BY THIER ACTIONS AND BELIEFS POLITICALLY, TURNING THIS DEADLY CORONAVIRUS PANDEMIC INTO A DEADLY POLITICAL PANDEMIC,"
1024,Daniel Klimek,I see Ron Johnson from my district America when Ron Johnson stammers he is lying and Ron stammers all the time .
1025,Joseph Hayes,"Ron Jonson: some rando made fun of me on Twitter! 

These people are the ones that call those on the other side of the aisle “snowflakes”."
1026,Linda Berrry,"Ya know Eric, it's tough to look dumber than your dad, but, you nailed it.Who Are These People?"
1027,iLLeGal-E-504,And hurricane zeta has screwed of Louisiana hope this don’t hurt the votes we’re currently without lights
1028,Lee Anderson,Thanks again Seth and crew. You're doing a great and (unfortunately) essential service for our country and Liberty itself. I really appreciate the increasing fact of the matter/layman's terms and gravity.
1029,Tammi Leroux,I live in Northern California and no one is wearing a mask while they eat.
1030,Megane Sergerie,"Just lost my oncle from Covid yesterday.... he was two weeks from being 86.
He was the eldest of the family.
He has spent 12 days in ICU.
Can’t assist to funerals."
1031,BMrider75,"BTW Jack Dorsey, the ""neighbour"" of Ron Johnson, is the actor Hugh Laurie (House) (Blackadder and Bertie Wooster), and his tweet is wonderful testing of the system, and highlighting the media's inaction on #45's lies......"
1032,Johan Freudenburg,This is the holy grail of Twitter fame lololol didn’t stop to think the guy has a 40yr and 3yr 😂 just two kids 37years apart livin at home
1033,Avrysatos,Someone totally told him about the masks in California to see if he would repeat it. You know it.
1034,chuyo caca,"meanwhile  Mitch McConnell  is already fighting with Demons! both in his private office at the Hill and at home! leaving him to the point that he can No longer hide  the 'bruises"""
1035,Orrin Gould,"So he will get rid of public schools, social security, the road system, Medicare,"
1036,Christopher Grant,Let’s not forget mitt Romney and his wonderful record of treatment to canines
1037,The Horizon Initiative,"Wait, wait, wait. Remind me again who the entire group of people are that continuously call everyone on the Left ""snowflakes""? Let me get this straight:

We have a man who is whinging over a joke tweet about him strangling a dog"
1038,Tbone productions,Please vote. Don’t assume others will get rid of Trump
1039,Dances WithTwins,"Eeeewww. Trump threatening to kiss rally attendees is just gross - he may be immune to COVID, but who knows if those folks have something else he could pass along or get."
1040,moflo303,"Trump rally’s are Jerry Springer shows, same exact thing."
1041,Desmond Castle,Does Sen. Blackburn reward a compliment by ensuring employment and health care with the same dedication she applies to taking it away over an insult?
1042,dvdwhi7,That's right. Let's all just pretend Biden's not going to jail. The evidence is overwhelming but if we just deflect it'll go away.
1043,raskuli,Non-american here. What was that zoom meeting with all the tech giant CEO's? Why were they there?
1044,james sefcak,"sigh, more Republican party delusions, now they're pretending that they'll take back the house?  Not even close,  the Dems have a lock on it for the moment."
1045,P. B Amygdala,"Senator Ron Jonson fought for tougher laws on gun control, same-sex marriage, pro-life, separation of church and state, removing the electoral college, nationalized health care, UBI, and $7.3 Billion additional federal spending on climate change research. 

There are lots of different kind of libel :)"
1046,k daxir,That senator who complained about the engineer is a perfect example of a privileged attitude.
1047,Joker,OMG. How are such dumb people in such influential leadership positions?
1048,J C,"Californians have to eat through the mask
Trump crowd cheers. 

And this is what a cult looks like."
1049,Advo Gado,These are prime examples of why we need diversity in America.
1050,KittyKAT666Meow,Eric Trump looked like he was crying on Fox News from being Roasted on Social Media lol.
1051,dvdwhi7,Seth Meyers makes Jimmy Kimmel look funny and that is not an easy task.
1052,Pablo Lopez,The President went from lying and downplaying the virus to flat out denying it's existence.
1053,Joe Marks,Shouldn't Seth have less of a tan if he's been indoors under quarantine than the bogus POTUS45? #NoneOfTheAbove2020
1054,Honey Badger,"Poor Buttons. Following this heinous act, I never allowed my Nevada cats outside again. You can’t be too careful."
1055,politics fan,"I stand my prediction Biden will win a landslide. Between 10 to 15 percent. Even election night, Biden will be leading."
1056,OnlyPushLane,Senator Ron Johnson took me out to dinner snd skipped on the bill! He even ordered 3 drinks!
1057,Danielle Anner,That orange stain doesn't have a shred of empathy and yet he puts himself in the mind of a germ.
1058,dragongirl7978,Let's be real... They've been campaigning against reality for ages.
1059,Charlie Gordon-Finlayson,Couldn't get past the thought of Jonson banging Pelosi..... my brain just froze and tried to unhear that line! Does he have a speech writer?
1060,Taj Dudden,"Seriously folks, don't care about your party. Be whatever you want; just do as Seth noted and repudiate the sociopathy that is now synonymous with the GOP."
1061,The Junebug and Austin Show,Senator Ron Johnson lives in my city and he malliciously ran over my pet rock. We don't want to elect someone who doesn't respect rocks!
1062,Jan Haskell,"Hey Seth, I saw Ron Johnson choking his snake at the Pigly Wigly"
1063,Lewis Beshers,"Geez, I think the brothers are snorting lines together. They'll both be in rehab by Xmas after their dad makes plans to move to moscow."
1064,Corey Stewart,The Republicans are nothing but a collective group of Karens that can't handle any kind of criticism.
1065,Heather Fitzgibbon,Jim Inhofe is the Pud in chief!! Such an old fart! Flies his airplane upside down for a cheap thrill! Scary.
1066,LifeInRecoil,I'm going to miss Seth's Trump impersonation when he gets run out of the White House.
1067,QueenP matski,Trump talks so stupid..how....just how can anyone listen to him more less think he is smart....pathetic ..embarrassing...smh
1068,Peter Resch,A Closer Look is much better without those screeching audiences.
1069,Joe Marks,I can't wait to find out what destroyed democracy long ago. My guess is leaning toward compartmentalization; divide and conquer.
1070,ecolon217,8:40 why does Seth's hands just look like a potato with human fingers coming out of it lmao
1071,Ben G,Are are they attacking their grow countrymen? Isn’t that called terrorism?
1072,Paul Janssen,I can't wait till all these late-night hacks will be crying in their beer When Donald Trump is re-elected they call themselves comedians of what
1073,Louise Daniels,There is no evidence that having had COVID-19 makes you immune to it.
1074,Castle,"Did Eric do something to his face, he kinda look normal?"
1075,Jeff somersby,"Of all people, trump and the repigs should never be the ones to complain about Social Media... Projection much ?"
1076,vestspet,This senate committee hearing is one more reason to just remove social media companies and platforms.
1077,Lightning Rod,"arctic ice core samples , ... yeeeeaaaah, the good ole days
who ever even considered an ice free ""winter"", ... trust me , ... no one."
1078,Ben G,I can see a clear picture of him strangling a dog.
1079,Tenly2009,I just got an IDMB alert.  It’s official - this is the Final Season of the dystopian comedy “Trump in the White House”.
1080,alex kayode,What Is he talking about ... in California ... we don’t eat with masks on .... this man is a lunatic 🤣🤣🤣🤣
1081,The Contemporary Blade,Genius in the green mask to the left of Dumbdumb’s stupid hair at 9:03 pulls his mask off just before leaning closer to his friend’s face to say something to her. We can only hope that he won’t procreate.
1082,S. Dykes,"How can a human being be so stupid? Omg, I can’t stand Trump"
1083,Ramen Dragon,Comrade Putin smiles at us for 4 years and I vote Democrat this year and stick up my middle finger to him and the GOP!
1084,StephySon,Poor Kevin. He knows he ain’t taking the house
1085,Cynthia Cole,"I'm in California and i have family in different locations here, and nope, none of us have to wear ""special masks"". No...no eating through masks either. FFS"
1086,Wirrun Sky,Watch the social dilemma on Netflix - social media algorithms are bias towards moronic right wing politics and groups.
1087,Brian,"trump is saying that he's going to kiss men alot lately. Interesting.  If president Obama had even hinted at something like that, Republicans would have blown their tops!!!"
1088,Guy Waheed,"What is Eric Trump talking about, who's censoring we see or hear them EVERYDAY. Crying and bickering and complaining and whining Please hurry up and LEAVE!!!!"
1089,Tania Keen,I'm surprised the word  Social media has not been misconstrued yet.
1090,POOL'S CLOSED DUE TO CRONA AIDS,republicans are acting like a bunch of karen's crying about social media but the left are snowflakes? ok
1091,Kevin Dorff,"If Biden is elected, he is going to outlaw the fart joke! And religion, but mostly fart jokes."
1092,aglitch,"killing a dog counts as voter suppression lmfaoooo with that logic, the gop are the guiltiest. they mishandled the pandemic and now people died and can't vote. voter suppression at its finest lmaooo gop is ridiculous"
1093,Luke Fairbanks,"congresspeople using hearing time to complain about spifs with private citizens.... obviously need some new people (regardless of party) if they're wasting their opportunity to confront Big Tech & actually solve big issues. Know your role, people! (This is bigger than you or me, we're all tiny things on an island of life in a mostly empty universe. We are the stewards of Earth)"
1094,Thee Oarsman,Who remembers Larry Flint saying Jerry Falwell had sex with his mother? It's protected in the Constitution under Parody!
1095,DaddyBeanDaddyBean,"Seth, lately your Trump impression is reminding me more and more of  Bill Murray's character in ""Caddyshack"".  (""Cinderella story, came outta nowhere ... he's gonna use about a nine iron I think.... oh, he got alla that one! IT'S IN THE HOLE!"")

Also, perhaps coincidentally, lately President Trump's impression of a President is reminding me more and more of Bill Murray's character in ""Caddyshack""."
1096,Celestial Body Detox,There she is the real Karen 🤣🤣🤣🤣 lady are you aware of how many people work there?
1097,Paul Johnston,Why's trump talking like a germ ? ... They have so much in common ... 😆
1098,elaine b,So desperate he's threatening to kiss them.
1099,Tryintomake Adollaroutof15cents,8:09 🤣🤣🤣OMG  he does look like he's calling strike.... if he played sports 😒
1100,L. A. Gothro,Corn chowder has much more going for it than Ron Johnson's brain.
1101,Michael Scott,This shoe just keeps going far left
1102,VL Alexander,"Strangling dogs, running over mules, banging things, thats not voter suppression none of us are suppressed or oppressed quit lying."
1103,Adam Brennan,I’m willing to bet he doesn’t drink diet soda
