,Name,Comment
728,Pat M,Florida is a true Trump State. Four more years!
729,Mark R,💙 VOTE BLUE!!! 💙
730,胡谬谬,2020 MAGA💪💪
731,Denis Bergeron,I am sure Trudeau will take a knee to TRUMP
732,JIm Ward,"If you buy toys they are made in China, iPhones made in China, Christmas lights made in China, computers made in China Tv made in China, and on and on. Make China Great Again."
733,Fallout -Clash of Clans,"amazing crowd, hope you guys get President Trump for another 4 years. fingers crossed here in the UK 🇬🇧  Trump 2020 🇺🇲"
734,LEATHERFACE711,the first lady is a badass!!
735,TIMPHU SHOW,4 Mores Years !
736,H o t r e t a r d e d c h i X,My man!
737,Joseph Greany,Dems have sold our country out to China!!!
738,goaway,😎😎😎😎 Love from Canada. MAGA 2020!!!!👍👍👍
739,Patty DeBingo,Melania we love you so...
740,Lindsay Zwicker,Really?
741,Bert Noord,🛌Sleepy jo now is 🛌sleeping
742,Pollyanna Principle,"Soon these SuperSpreader events will come to an end. By November Trump will like a terrible sickness that passed through our bowels, leaving behind a painful fissure to heal."
743,Polo,❤❤❤❤ no masks mostly the majority ..GOD BLESS PRESIDENT TRUMP!  FOUR MORE YEARS ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
744,Brenda Buchanan,Wonder how many was at Harris lol
745,Thuy Hai,Landslide Victory soon👍👍👍
746,Marco Kälin,"Never in US history, not even during the Civil War of 1861 to 1865, has the US been so weak and vulnerable as it is today. Donald Trump and his family, who received almost all important posts from Donald Trump, but also the entire Trump administration, all failed miserably. Trump made the allied countries around the world his enemies during his tenure. Trump has made friends with the United States' greatest enemies. Trump did not care about the people who got sick with Covid-19. Trump doesn't care about the Covid-19 fatalities because they can no longer bring him anything. Trump has spread an extremely large number of proven lies. Trump has also lied about his assets and has already billed the US state over US $ 8,000,000 for his expenses. Trump is dumber than a third grade student with his statements. Trump is the president in US history who completely drowned our country! Donald Trump is a complete failure and whoever votes him is just very stupid!"
747,Ragpicker C,4 more years🇺🇸🇺🇸❤️❤️🇺🇸🇺🇸
748,Mr Angelo Ferrari,BIDEN SWEEP
749,Flaccid Teeth,HIRE AN AUTIO ENGINEER!
750,Jimmy Witts,Forget Biden. He is already history. Can't believe a moron like Biden was the one for socialists.
751,Leonard S.,God bless the U.S.A.
752,Israel Israel,Melania. The goddess in the Whitehouse.
753,Debbie Menon,"Wow Wow look at that spirited crowd. Its the same in every State. Trump supporters wait in the heat or cold  for him for hours and hours. Never seen anything like this before, the enthusiasm and passion of the crowds. But, the Mainstream Liberal Media will not show the crowds. They will show you sound bites of President Trump speaking out of context to make him look silly. I hope he wins with a landslide. Potus and Flotus have taken a lot of crap from the Swamp and the Media. Go Vote everyone. Every vote counts. Don't take anything for granted. 👍❤❤❤"
754,waterfront4me,WOW!!!! WHAT A GREAT 1ST LADY!!!!!👍👍👍👍😞
755,Highside music,Could I please have more ads?
756,Light Shining in the Darkness,🛑THAT CROWD🛑😳😳😳😳😁😁😁😁😁😁😁😁😁
757,Adam Deleon,"It was AWESOME and the first lady was Beautiful, spoke the truth.....TEXAS HISPANICS for PRESIDENT TRUMP 2020 PERIOD"
758,Dino G,🇺🇲
759,Mary Boble,Trump four more years. The next term is Only for you.
760,June Zhu,No doubt the year 2020 will be the turning point in the American history! Those who revealed the mask of the hypocritical and disgusting power elite will make history.
761,Schmac Intyre,Just early voted for you Mr. President!!!!! MAGA!!!
762,michael corley,Where is this at in Tampa ?
763,Denise Ng,Love you president trump
764,Hey Man,So the polls from cnn msnbc are all lies
765,Marcos xp,I love Trump. ❤️
766,Diosdado Sasil,"HOW COME, THEY WEAR NO MASK?"
767,Ronald Tosh,Super Spreader Covid Rally!
768,Vijay Dyal,You
769,Patti Moller,Hi
770,Wes Tabor,TRUMP GOD BLESS 2020
771,Tung Tran,"Jesus please protect and give President Trump strength, wisdom to lead America for four more years. He works so hard for his people🙏"
772,Natasha Stokes,Yay
773,a a,Win
774,counter counters,sorry，folks apocalypse is coming
775,Robert Hudson,MAKE MELANIA SPEAK ENGLISH AGAIN!
776,Pandemic Prisoner,"Turn Tuesday RED America, you have one job 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸"
777,J Hook,WHAT A FRAUD
778,himano loganor,love you too
779,Brennan Downing,"Oh Melania you are marvelous!
Trump 2020🇺🇸🇺🇸"
780,R D,NC for Trump!! MAGAA!! 👍😄🇺🇸
781,AOL Rodr,Trump2020 BUT PLEASE WEAR MASKS to protect others around YOU!!!
782,Denise Handley,God Bless President Trump and Melania 🇺🇸🙌⚖️♥️🗽🙏🇮🇱👍 Q
783,Joe Foley,President Trump  you are loved by true American Patriots  and l am one thank you
784,Brian 1958,President Trump will continue being the People's President for 4 more Years 🇺🇸
785,icecubes mendoza,did cnn walk out?
786,Vicente Flores Jr,"prosperity for this Great Nation
Trump 💪🇺🇸 Pence 
GOD Bless America 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸"
787,Chance Freeman,Pray for president Trump's victory
788,Corinne,Wear your mask?
789,tilacsa,we love you
790,Lois Sawyer,You guys no you not in to this kind of music.
791,Sandra Burke,"""This Land Is Your Land, This Land Is My Land, From California To New York City, This Land Was Made For You And Me.""                OWN IT AMERICA,  FIGHT FOR IT AMERICANS,  LAND OF THE FREE"
792,Hapow Over Here,"Biden was  like a drunken old man yelling about the government. Sorry Joe, we need someone to at least know what our problems are"
793,Vickie T,😇😇😇😇😇😇🙏🙏🙏🙏🙏🙏
794,Denis Bergeron,How many wearing what!
795,Waynes World,I love how the left is so concerned about Trump supporters at rallies getting wuflu more then there concerned about there BLM foot soldiers getting wuflu on the street. Thank you lefties for being so kind and so compassionate.😎
796,Joey Eve,YEA !  Cram in there boyz !   No need for masks!   Make America SICK Again !!!     Got a real group of smart ones there.
797,SWS,Trump for the White House. Biden for the Big House.
798,Kyle Ranney,NO VAX
799,Max Mustermann,"YMCA! 
Trump 2020"
800,Lindee Springs,Trrump Va Hillstandsd
801,Natalya Shvartsburd,"Look at this crowd !! And pure sleepy Joe think , he ‘ll win !!! 2020 TRUMP 2020 🇺🇸🇺🇸❤️👍🙏💯💪"
802,Bernard Wilson,"Give in a few weeks and the Trump supporters at one of these rallies will start to feel ill. Some will get better in a very short time, others will need medical help if they can afford it and some will need ventilation and being placed in intensive care. Sadly some will die, this will happen but before they die they may infect your Mom or Dad or other dear one and they could die. Quite a gamble, Vote Trump - if you dare."
803,Lupie Grubb,TRUMP❤️❤️🇺🇸❤️❤️❤️❤️
804,Story Gordon,More Covid and heat exhaustion. Thank you President Trump.
805,Enki A,Where are your TAXES????
806,Hilary Smith,"Payback is due for Russia hoax, sham impeachment, fake news media, corrupt politicians and ripped up SOTU speeches. VOTE TRUMP!!! RED WAVE!!!"
807,Earn Sumtin,Americas problem all in one spot.......BOOM
808,jetta Lynn,We love you both
809,Tony Manero,Look at the upvotes Trump got on this video. Go check the videos and his upvotes that Biden got today at his rally.
810,Denis Bergeron,A team is everyone for a Cause a like
811,Mr. Roy,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
812,Conrado Quiaot,FILIPINO AMERICANS FOR TRUMP! Florida for Trump!
813,Wilkinson MArtinez,TRUMP 2020🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲💪💪💪💪💪💪💪
814,Rimo Eliu,TRUMP 2020
815,videocache1,the Stock Markwts Crashing
816,macio83,🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲❤❤❤❤❤❤❤❤❤❤❤
817,Ryan,"On,y disliking because foxnews put up so many ads"
818,Shiver Me Timbers,❤🇺🇸❤🇺🇸TRUMP2020🇺🇸❤🇺🇸❤
819,Gledia Finol,Great Melania Trump! Please support our President in order to keep our Country Safe. God bless you both as a couple and all your first family.
820,Susan Podesta,Trump. We got it all on all different things. We’re going to get all baby snatchers. Working on this. Also. Getting Commies out of our country. Not going to be easy they say. But are going to try and get all who’s selling our great country out.   U will win Race. U will be Pres for another 4 yrs.  hope more. So glad glade ther going to go after child abuse. About time. It’s spreading. For sure. We will get most. Hope so. There a lot in our govt. guess they were blackmailed. I guess not sure. We will find out.
821,Francisco Sandiego,There is more people in any Trump rally than all the Bidens rallies combined.
822,jim graham,Thank God for Trump ! 🇺🇸TRUMP 2020🇺🇸
823,Samdee Danau,All Republican related videos will be removed.
824,Bradley Sear,Obama was geffens reallity show
825,Denis Bergeron,All the kings Dissolved
826,MissSands,Trump 2020!
827,Danny Felts,That's my song Blue Jean Baby
828,Laci Roy,Wow Beautiful Trump and Melania!!
829,Bitan Natacha,ALL IRANIAN PEOPLE FOR TRUMP 2020- 2020 Yeahhhhh
830,Hairy John,Can you imagine how boring Politics would be without President Trump?
831,lola hadoulis,"We Love you President and First Lady Melania 💕🇺🇸
TRUMP is the BEST PRESIDENT in the World Vote TRUMP 2020 4 More Years MAKE AMÈRICA GREAT AGAIN 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸💕💕💕💕💕💕💕💕💕"
832,john karpslis,latka's girl friend
833,Daze Hiphop513,Big Red Wave
834,Lazaro Brunet,"How funny covid came right on 2020 before election.🤔🤔🤔🤔
But guess what TRUMP 2020🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷"
835,P V,"We have been complaining about corrupt politicians for years. We even have formed the Convention of States to enact term limits to end  career politicians. And here we have a president, elected by we the people, for the people. that is exactly what we have said we wanted, and people still hate him."
836,Michael Harness,Trump said “nobody loves the Bible more than I do”. Why can’t he just say “l love the Bible”. It’s like he has to imply an insult to say something good about himself. Does trump love the Bible more than you do? Same thing with the Abraham Lincoln comment. Insulting every civil rights leader and fighter who died to make America better for African Americans. I don’t think he or his supporters understand it. Rich does not equal smart.
837,Amanda Ciesliga,I love Milania
838,Bart Biniecki,"Trump and Melania 2020
Boycott Twitter and Facebook"
839,Farrah Kahlo,"Proud Latina, proud Patriot, proud American by naturalization for Trump 🇺🇸🙏🎉❤️ I voted for the first time and I voted for you Mr President 😊"
840,Polin Ycaza,Trump!!!!! 2020 👍❤️👍❤️👍❤️🙏
841,bm2g,nice to see a first lady thats not a man.
842,David Potwin,America will make it a landslide victory Trump and Republican Congress ! We will get it done ✅
843,909cobra,Revolution2.0
844,harbar3000,Trump 2020.  His vision is perfect.
845,Clinton Nebraska,"Give me your tired, your poor, your huddled masses yearning to breathe Covid-19. 🗽🇺🇸"
846,Lani Lewis,TRUMP 2020💙❤💙❤💙❤💙❤
847,XYZ,TRUMP2020 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
848,Florence Juanilla,I just watch Biden. You can’t comment and they have more dislikes than likes.
849,Michele Simko,Red Wave
850,Barbara Sink,50+% of the black Vote as well..!!!!
851,jackie church,Tampa I love you Trump 2020
852,Alice R,"I like how we see the various locals from each area Trump has been campaigning in this past week - such as the Amish behind him when in PA, and the blonde lady in the blue polka dot dress in Tampa, FL!"
853,Kathy C00per,Trump 2020 tsunami.
854,Denis Bergeron,And Canada will follow Good by Liberal
855,Murielle Leblanc,Wait until you find out about Trump's crimes.   He might have to move to Putin's country with his family.
856,Sandra J,The 9% was the fake news
857,KD 2020,Gareth jordan<<<<<<Troll ... This is her country too. She's a United States Citizen.  Where are you from?
858,ML Heritage,The most lovable couple of our time🥰😍🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🥰
859,fisher4yashua,"we Love and HONOR President Trump,  a warrior, statesman, save America, drain the swamp, thank you SIR"
860,Terri Hanna,Trump by a landslide!! Trump 2020!! Pence for 8!! USA!!❤️😊🙏❤️
861,Dirty Harry,"Trump and Melina rocks stars of the people......Bidens, crime family of themselves"
862,Tim Allen,TRUMP 4 MORE YEARS🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸!!!!!
863,Mila Martinez,"ESOOOOOOOOOOOOOOOOOOOOOOOOOOO
ES.  HOY AHORA MAÑAÑA Y SIEMPRE 
NUESTRO SUPER Y GRAN PRESIDENTE 
HON DONALD J TRUMP "
864,Ed Rock,So glad Trump ended Covid.
865,BRIAN KELLEY,1 Corinthians 15:3-4 (The Gospel)
866,LORD Chuss,LATINOS CON TRUMP !!! ❤❤❤
867,Mr. Grimes,"Pink floyds...,mother...would be a song to hear playing at a trump rally. Lol"
868,Fools Paridise,"4 more years Mr Trump .
The alternative is beyond creditable and totally dangerous for the free world ."
869,Julie Weekes,Best Trump fans ever in Florida!!!! Incredible support and energy!!!!! Electric!!!!!!
870,Paul Comeau,Hope   this   all   works    out.......Melania    for    2024.
871,Christopher Dennis,Jobless claims are down...BORING
872,TRAVEL A,Love the Russian accent.
873,Donae Weston Piper Jr.,MAGA
874,Vuong Tran,Vote for President Trump 2020-2024.
875,C Powers,wondering if this will get dmca'd from youtube for playing copyright music
876,Centurion 100,"Anyone know whose singing this version of God bless America? makes hairs stand up on your neck, from a Trump supporting Brit"
877,leaver 62,Small crowd! Only about 10000.
878,A Voice In The Wilderness,Voted for Trump today at the polls!
879,Bruno Destrez,GO Ahead Donald!
880,Chris Cambridge,"The UK fully supports Trump; in a Daily Mail poll asking 'who would you vote for'?, 80% of Brits said they would vote for Trump. The choice is clear; bankrupt the US, or MAGA(A)."
881,Sean Stewart,I thought he left Florida
882,Scott Hupke,Donnie's reality show continues:/
883,ping li,Michigan for Trump!
884,LOVE MATTERS,"FATHER GOD, IN JESUS' NAME, I PLEAD THE BLOOD OF JESUS OVER THIS and EVERY EVENT TODAY thru The Election ...UNVEIL THE BLINDED EYES OF THE LOST, REBUKE THE ANTI- CHRIST'S DECEPTIONS ONCE AND FOR ALL...SET THE CAPTIVES FREE...IN THE NAME OF JESUS I PRAY. AMEN!!!"
885,bob stump,Trumps pandemic response was a Amateur Hour .... he looked like a total rookie
886,JBosler3,Medical Professionals for Trump!  --  Trump 2020!!!
887,Victoria Godley,Mental
888,Bill lowe,"Trump. =  American and Jobs
Biden.  =  socialism  and mobs"
889,Anna William,Trump 2020. Pompeo 2024 and 2028💪💪💪
890,rip wink,please help CANADA its going the a BIDEN plan
891,Schmac Intyre,🇺🇸🇺🇸🇺🇸🇺🇸TRUMP Train is rollin’🇺🇸🇺🇸🇺🇸🇺🇸
892,Holly Kingston,🇺🇸👍😇🇺🇸🇺🇸
893,Steve Gooden,"The Flag the Stand the Reason, The Man ( By Steven F. Gooden )


 "
894,KC J,Joe has no chance
895,Kofi Amoah,Who God has ordained nobody can remove.President Trump for live 2024.
896,Ng Swee Huat Stephen,"Well done president triumph and Melanie at Tampa, Florida for telling the truth, you have touched me. The people of Tampa must accept."
897,michael,"1 k dislikes, eat  it"
898,L L,God bless America. Four more years for Trump!😘
899,Monsieur Godzylla,si tu regagne une eletion et que tu crois en dieu croit pas que c'est seulement moi qui suit pharaon et toi mon sujet ou ta liberté c'est que tout cela est un pacte avec le diable pour exister ou avec dieu pour en survivre.
900,Saehe Franco,"TRUMP 2020/2024/2028/2032, IN OTHER WORDS FOR LIFE, THE BEST EVER, THANKS (HUSSEIN) FOR DELIVERING THIS MAN TO THE AMERICAN PEOPLE. VOTE FOR THE AMERICAN DREAM. 🇺🇸🐘🇺🇸."
901,Jessica Clark,"We were there. It was great!!!
Trump 2020"
902,Joel Rodriguez,TRUMP AGAIN
903,bob penner,"You can't change your vote,  but you can get a Trump supporter to the Polls  ( disabled elderly etc. ) and cancel it out,  with a right choice, for America, Do the right thing"
904,UbeRNooB24,BIDEN 2020
905,minh thuy nguyen,Vietnams love trump 2020
906,Brenda Buchanan,And Bidens lol
907,Fullscreen Nationalism,I was there!
908,Eddie Townsend,Pelosi and Biden should be the first Mars astronauts 🤓
909,Eder Llacua,Trump 2020👍👍
910,never cantrell,🇺🇸🦅VOTE TRUMP🇺🇸🦅      ⚡⚡⚡⚡THE WALL BETWEEN FREEDOM AND SOCIALISM⚡⚡⚡⚡⚡
911,Sherry Pope,Trump 2020 🥳🥳🥳🥳
912,John Doe,Nebraskans for Trump! We Nebraskans DO NOT want Harris for president because we know Biden won't last a year in office and Harris is too socialist.
913,Sandra J,Great job Melania get out there every chance you get and let the people get to know you more you got the style like Jacqueline Kennedy and Princess Diana
914,M Lemo,We are for Trump for 4 more years !
915,Ward Takuan,Breaking News! President Trump funded 2 white supremacist in Michigan to cause problems against newscasters. Real news
916,Anna William,Ban cryptocurrencies in US. The enemies of US want to replace US dollar with cryptocurrencies to weaken up US dollar and fund terrorism
917,Steve Hoisington,Voted in person yesterday. Trump 2020.
918,faith_writes,Melania 2024!
919,Tonya Tucker,Trump/Pence 2020!!!!
920,Marvin 1122,trump2020
921,Tammy Nguyen,I’m Vietnamese American from Tampa Bay for Trump 2020 🇺🇸🇺🇸🇺🇸🇺🇸
922,Lisa J,I love this man!  He gives me hope for the future!
923,phil mccrakin,"Hi from Canada, i vote Trump Pence 2020"
924,foreal foreal,This is a character election. sorry guys.
925,Matthew Meno,"Hey you guys! I just tried to find footage of the North Carolina Rally! I can't find it! Is President Trump there? or did he get told not to go there! If he did, whoever told him not to go there did a demonic deed! They are a leftist crook!"
926,Anna William,"We don't need Russians, Chinese, Iranians and Turks in US and our homelands. We don't want people from countries that are craving to expand their imperial and expansionist empires inside our home countries."
927,Brian L.,So Milania is a tiny dancer on Trumps fingertips
928,SN Ngala,"The New World Order   :   Selamat Kepada , Donald J Trump  dan Pence  menjadi Presiden and Vice Presiden USA  Periode  2020-2024 .    MASA.  44 44"
929,michael corley,"One word. 
Juggernaut !!"
930,Blagoje UK,BBC will never show this
931,woosh !,Hey I'm tampa
932,Denis Bergeron,You got it rightfully Baby
933,Ardeshir khosravi,"Only trump, for a better future."
934,mercedes rodriguez,Trump 2020 🇺🇸🇺🇸🇺🇸🇺🇸
935,Cristina Marre,Trump 2020💪💪💪
936,Rhonda Kaissi,"“The American people will never knowingly adopt socialism, but under the name liberalism, they will adopt every fragment of the socialist program until one day America will be a socialist nation without knowing how it happened.” Norman Tho Bernie Sanders and the radical left are using Biden to accomplish their agenda and change our beautiful America to socialism. It is so scary."
937,Barbu Cristian,europe loves you trump!!!
938,Ann Kelly,Go Trump Pence 2020!!!
939,Pok Peterson,Vote Donald Trump 4 more years ❤️❤️🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 MAGA
940,Rob G,You are an Amazing Woman Melania -  Trump 2020
941,Jetzebell Garcia,Florida loves you POTUS
942,Leticia Gorgona,"FOX NEWS 👍THE BEST 
NO LIES 👋👋👋👋"
943,Joshua Nziyunvira,One people America💪👍🤩
944,David,Make America great again PRESIDENT TRUMP!!!! thank you !!!
945,Martha Montecinos,God Bless  my presidente Trump  I am from miam
946,David Adrian,President Donald J. Trump is going to be re-elected on November 3rd 2020
947,Bruce Lee,VOTE BLUE 🔵🔵🔵🔵🔵
948,william henry,Way to go Melania 2020 MAGA
949,Connie Hallmark,And treasonous palosi and other congress members and senators
950,Boott Campp,Let get win. TRUMP2020
951,lovely people,"I believe there are more decent people in the world which will steer this election. Anyone with a good heart and a healthy conscience will vote for the Leader who steers people closer to God.  The United States of American - One Nation Under God - with Liberty and Justice for ALL.  
Biden and Harris, is moreso than Trump and Pence, sincerely wants to lead while living Godly lives, and believes that ALL people should lead prosperous lives towards wealth and success as they embrace the most invaluable things in life:"
952,Peggy Coon,"Look at the difference in how many people like and dislike the Trump rally. Just over 1000 people don't like it. But 23,000 that do! Trump 2020 landslide victory 🇺🇸🇺🇸🇺🇸🇺🇸"
953,Amazing Guy,Trump 2020
954,Satyanarayan Kashyap,For great whealth men of the world with only tramp great.
955,Dan Acri,Biden can't find his way to the bathroom......How is he going to lead the country? GO TRUMP!
956,초인,The truth and the facts are that Trump is making America great again.  Don't be fooled by China China is evil
957,Harry William,The Trump administration is fighting in federal court to block states from giving billions of dollars in emergency food stamps to the lowest-income Americans during the coronavirus crisis. That's to people like me andvyou with families 3 children you lost your job. You already feel bad you can't barely pay your bills work all your life. You don't want handouts but need help. So what he says in rallies smiley clowning around. Then he screws everyone behind their backs
958,fredafc,"Republicans being honest...
KAYLEIGH MCENANY.
The fact that the Republican Party is now having to claim him, is both unfortunate, and to me, inauthentic. Because this is not a true Republican. And the fact that he's being portrayed as such in media is troublesome and not accurate."""
959,Blue Terrace,"Who stole the highly incriminating Biden papers mailed to Tuckers office? 

The world desperately needs to know the truth and these papers were the key.  For some reason he didn’t want to email or courier them and he also forgot to make copies or take pics."
960,bill bish,This is so exciting!!! You go Mr. President!!!!!!   I am a first time female voter.  I wish I could kiss you!!!!!!!!!!!!!!!
961,Robert Barr,"""Nobody cares about the Hunter Biden story"" - Senator Ted Cruz"
962,Ryan Howard,King Trump
963,Eddie Brock,not a fan of trump but I don't trust Biden
964,Ezequiel Rios Gonzalez,TRUMP is just a SAVAGE!!!
965,Jay Flores,"""Trump"" I dont pay taxes, I'm smart.
""Trump"" the rich dont have to pay taxes neither 
Also Trump : I want to live at the White House for free government housing, I want government food, government jobs for The Trump family, stimulus money for my businesses,..I want to bail out wallstreet with your taxes."
966,David Costa,"Jill Biden is an enabler pushing a career Criminal to defeat! Melania is pure class, dignity and beauty! Her speech is full of hope and love! 
Democrats push division and hate! We Love Melania!"
967,ddddpaulette,rallies virus spreader thank you Republicans
968,Youngsoo Suh,2020 trump.........four more year...
969,Russell Myers,Oboma care was unconstitutional
970,Messor Grim,TRUMP TRAIN BARRELING THROUGH!
971,LyricalXpressions,"So many commercials, YouTube is working hard to sensor this, how bout a no YouTube! Californian and a Veteran for Trump! Trump 2020! 🇺🇸🇺🇸"
972,Shiranui Mai,Vote for MAGA-MAN instead of COME-ON-MAN
973,Thomas Kelly,The msm will not cover the Bobulinski story....they will not cover the economy and the historic GDP growth they are clearly trying to influence this election. This is something I never expected to see in my lifetime. Rest assured whether Trump wins or loses all hell is going to break lose and the blame for what is going to happen rests squarely with the msm.
974,Bella Blue,Liberty Lovers LOVE TRUMP !!!
975,Gisella Swigart,Is Melania from Florida? Home state?
976,George,MAGA! God bless our President!
977,Donae Weston Piper Jr.,LEO's for TRUMP all day!!!!!!  4 more years!!!!!!!!!!!!!!
978,Bill Dallan,I wish president Trump wine 2020
979,Iris Rosal,Trump 2020
980,Isis Casal,Trump 2020
981,BonnieBlue2A,"First President in at least 100 years to have Amish/Mennonite attend a rally.   

🇺🇸🇺🇸🇺🇸 Trump-Pence🇺🇸🇺🇸🇺🇸"
982,Brandon Bohon,Trump 2020
983,the true BigNasty,"Trump 2020,Pence 2024!!!"
984,John Louis,If President Trump does not win we all need to be very concerned if it will end up not being a fair election. If you are like me I do not trust the Left Biden can't even draw a handful of attendees at his election speeches and how in the Hell could even win. The only thing he has to offer is Socialization and to Hell with our Constitution and our Bill of Rights.
985,The Potter’s House Hillsboro,President Trump is the greatest President in the history of our country.  We are blessed to have such a great leader.
986,Alan Cassell,Biden 2016... Would there ever have been  Trump...
987,Nan N,ICK!!  TRUMP IS THE PIMPLE ON AMERICA!!
988,Albena C,TRUMP 2020 🇺🇸🇺🇸🇺🇸🇺🇸❤️❤️❤️❤️
989,NightOwL News&Videos.,That last push.
990,David Morris,UK for Trump 🇬🇧🇺🇸
991,Worker man,If there is that many idiots in the US it is doomsday.
992,Blah Blah,Dudes a machine. Rally after rally. He just doesn't stop. Absolute determination and iron will. That's leadership quality right there.
993,Raymond Venegas,🇺🇸20🇺🇸TRUMP🇺🇸20🇺🇸
994,Robin Luich,There are more people at this Trump rally than all Biden rally's combined .
995,Timothy Dailey,I just saw Hunter and George smoking crack at Nancy’s house.
996,Jeff Stewart,lock Biden up
997,S Tho,"This is a lot of people.   A lot of Floridians.   A lot of energized voters.  Just like in 2016 days before the election,  but bigger...and with crowd comtact fears on top of that. 

I don't know and we'll find out next month,  but it seems for someone down in the polls by double digits.... These are a lot of Floridians.  A lot."
998,Senny Tun,"Joe Biden you took us for a fool and call us names.  Why now Joe, why now? You will do just as you did all these 47 years.  You are just the crooked position as you always was."
999,Swing Swordz,JAMES BROWN IS ROLLING OVER IN HIS GRAVE RIGHT NOW!!!!
1000,tdotc,imagine being in the middle of that mob and screaming BIDEN 2020..
1001,Jessie Villanueva,"Americans were awaken and supporting, voting for Pres. Trump the winning team"
1002,Albert Dupont,BIDEN & DEMOCRATES WON'T STOP RIOTERS/BLM IN STREETS CAUSING LACK OF SECURITY AND ECONOMIC DAMAGES TO USA ****** ONLY TRUMP & REPUBLICANS WILL ASSURE [ FULL SECURITY + MONEY ]  *******
1003,Bup Do,"Love Trump and Pence. 4 more years for President Donald J. Trump, and 8 more years for Vice-president Mike Pence."
1004,Mia Austin,I’m Asia woman ! I suppose President Donald Tramp  Great  ❤️❤️❤️❤️❤️🇱🇷❤️God’s I ❤️💜First Lady she’s Smart Beautiful person and Heart ❤️ thanks God ! God Bless
1005,Alex Quijano,TRUMP PRESIDENT 2020- 2024...MAKE AMERICA GREAT AGAIN...
1006,B N,Corn Pop is somewhere in that crowd
1007,Melina Zografou,"Keep the red tie on!!! By the way 3/10, the moon will be on Gemini !!!!!!"
1008,J. Muller,I was watching this on Fox news but as soon as Joe Biden walked on stage they went to him. So I said the hell with Fox News and went to one America news
1009,Reelect Trump,Just go out to vote early to avoid last minute rush. TRUMP/PENCE 2020 🇺🇸❤️  Leave everything else to God as He is in control.
1010,God Bless USA,Just go out to vote early to avoid last minute rush. TRUMP/PENCE 2020 🇺🇸❤️  Leave everything else to God as He is in control.
1011,Michele Mcmillian,WE LOVE AND SUPPORT OUR GREAT PRESIDENT TRUMP AND VICE PRESIDENT PENCE! HUNTER'S LAPTOP MATTERS BIG GUY JOE BIDEN! BOBULINSKI'S EVIDENCE MATTERS BIG GUY JOE BIDEN! COMMI KAMALA CONFIRMED AS A CONTACT FOR HUNTER'S BUSINESS & HUSBAND WORKS FOR A CCP-TIED FIRM MATTERS!
1012,BandiPower,WHERE'S HUNTER? Black Lives for Trump!
1013,George Papps,I hear trump picks these songs before he comes out? Well hes got me into james brown please please pleeaaasseeee lol
1014,Bucky Brown,"Hi guys, I've just read James Stalin's  THE AUDACITY OF GROPE: A CANDID LOOK AT JOE BIDEN.  He references Biden with Jeffrey Epstein, Miss Maxwell & the Zorro Ranch.  You may wish to check this out.  Shocking stuff."
1015,Bryan Tomlinson,"57.40 what happened ?
I'm guessing sprinklers were set off and they soaked the media."
1016,kevin mahon,President Trumps most valuable supporter Melania!
1017,Danielle Makeup Artist,Trump 2020! Love this president! He cares so much about the American people! ❤️🤞
1018,L M,The pools are lying tremendously! It’s a shame the mídia sold their souls to socialists money 💰 they should stand shoulder to shoulder with the Americans
1019,0doubled seven,Wheres Bin Ladin
1020,H Pn,"Media is China's arm. 
Vote straight gop."
1021,Debbie Solomon,I'm not far from there look at the people at the Buccaneers stadium
1022,Brother Spartacus,"The Primary Model has correctly predicted the last 25 out of the last 27 presidential elections. It gives Trump a 91% chance of winning. To put it another way, Biden has a 9% chance of winning."
1023,Emily R.,He is the champion !!!
1024,Howie Hannigan,First time voting for a President in my 38 years of age. NO politician ever won me over and I could never vote for someone because I disliked them less. Trump has EARNED this vote! So I voted early after 4 hours of eligibility👌
1025,raymond menendez,Hey Trump-- I'm here in Tampa!! Come over we'll have a beer summit!!
1026,MoronFeministJang,Trump rally is always full of happiness whereas Biden is always full of hatred
1027,A BC,Be great they sing these songs as they wait to see best President Trump . Trump would love how they give love back to him as much as he loves America and all Americans. God bless you and your family. Be dream to meet you but dreams don't come true. I no that they don't
1028,0doubled seven,Defund FBI
1029,Matt,there is got to be 900x more people here then at a Biden / harris campaign
