,Name,Comment
793,lena karlsson,"FOR ANYONE NOT SUPPORTING TRUMP

• Do you dislike that he made cruelty to animals a FELONY? Do you dislike he gave billions to stop the opioid crisis? He destroyed ISIS, killed how many terrorists without going to war and oh wait, everyone said we’d be in World War III by now with North Korea? "
794,Deb Becker,“TV lady was mean to me! Wah!” 😂
795,"MarineChaps Semper Fi, OUT","Leslie, what you are doing?  Your order order is horrendous.  Not good.  Semper Fi"
796,Alphaeus V,Click dislike. Biased voiced-over comments. It's obviously a show trying to pull him down.
797,Lit Jr,Another misleadin interview with trump idk how yall are still are still in business
798,Faith Reyes,biden 2020
799,C. Ignacio,AROUND THE WORLD THE UNEMPLOYMENT RECORD RISE BECAUSE OF THE PANDEMIC.
800,Chris Brewer,"Something else @ 15:55,  ""to advise about the time remaining in the interview.""

Well that advisory was saying how there was only 5 mins left...."
801,ABeautyfulVirgo Bell,"Health care plan looks like a big phone book.
He lies and so does the press secretary"
802,Ruslan Masinjila,They look like my ex and me arguing while sipping wine
803,Driving Daily,"Oh ya! Day one! Healthcare plan?!?! We'll have to see what happens. Its ready, post it then!"
804,Xx_LoneWolf_xX,8:39 Your face when the teacher calls on you to share your project but you didn’t finish it
805,Vicki Stanton,60 min you should be ashamed of yourselves for being so disrespectful and rude to our president!
806,Samuel Thomas,We will see the questions  she is asking to Biden? Then decide is she fake ?decide  was she also try to damage theelection
807,marielos salda,Trump is the only who dont acept he is. Ireapinaable.  But like we all know he is alright every body else is wrong or nevative trump💩
808,tylon tully,wow everybody seems to hate this man for no reason..hes done everything he said he would do.
809,lonestar lows,This woman has the most nagging annoying persona.
810,bob latzke,I don't know about this guy Trump all I ever hear him saying is I did this and I did that I gave you this and I gave you that whatever happened to all the rest of the people in the government I thought you all work together whatever happened to We the People or we have done this and that with the help of all my fellow brothers and sisters I think he needs to go back to running his companies not running America does anyone in the government or the White House even get along with Trump seems like nobody in the government agency in America likes Trump I would have to say I see their point a lot of men you just can't reason with and those are not the men that need to be running this country they should be Men of Integrity and wisdom and the willingness to listen and learn even God as always said come now let us reason together without reasoning there is no hope that's all I got to say for now
811,Stanislav Kolomiets,Maske doesn't work
812,Luke Dickens,This lady is a joke
813,Alexander Jacobson,Pence actually looks like a default call of duty president.
814,ILoveYouNetwork,This woman is the downfall of Australia. All Australians I know have a good sense of humor. Stahl misleads and tries to maneuver the tone of the US President's answers. Why interview if she wants another answer from him? This interview is by far the worst I have seen on 60 minutes. What a shame!
815,Ramphastos,Utterly disgraceful bias from the reporter.
816,D J,HATE INC  (media) wants to be king makers
817,Josh Canaday,"One bullet, one hero."
818,Evan Ginsburg,Only 5 minutes in as someone who doesn’t support Trump I will say this interviewer seems out to get him. While he is lying and exaggerating she lays tricky questions and misleading hunches out to him. Still think Trump is awful as a human and a president.
819,Happy Pickle,Exactly negative all the time. Mainstream media wants forced masks like communists. This  is America with freedom baby. Freedom doesn't come easy and so many want to give it up like candy. Pray for those people.
820,Stanislav Kolomiets,Pandemic is bulsheet
821,Britt E,I love how he talks about taking care of the elderly as if he’s not the elderly. 🤣🤣🤣
822,Loh Dan Wee,"Trump, the US should not have allow AIDS pandemics to get out of control and go global for decades."
823,Magma Man,This is weird
824,Bill Williams,"the title is misleading, i fixed it

Orange Man Bad: The 20 Minutes 2020 Election Interrogation"
825,Tom G,Trump for peace 💯✌️
826,xKiSuGix,"Trump: ""Hillary is not an issue anymore. I just keep naming her on my rallies. Don't know why they want to lock her up?!"""
827,Pure Mettle,Leslie Stahl... A has-been
828,Great One,I am a INDEPENDENT voter the people of America should pick the next PRESIDENT of the United state not the SUPREME court
829,Radioflyer05,Oh my god I can’t watch more than 10 minutes of this it’s literally Lesley just taking Trump out of context and fabricating some crazy thing out of what trump actually said.
830,beñat Anzin,"menudo ridiculo de la entrevistadora, la propaganda roja esta entrando fuerte en usa."
831,Popcorn Meow,"Dude, South Korea also employed extensive testing but has far lower covid cases than US."
832,Joaquin Parker,This is despicable! What is the deal with the disrespect toward another adult and the POTUS?!!!!!! This is disgraceful and disgusting. I watched Biden/Harris first and they should have kept the same interviewer. I’m glad she made them cringe. I have a feeling she would have at least been respectful.
833,Michael Griffin,What a corrupt host . Lucky trump released the full length video.  Feel sorry for trump having to go through the attacks of the corrupt media.
834,J J,who else is trumpatized and need therapy?
835,kathy proctor,"She was against Trump before he even walked in. If you look at the interview with Biden, They talked about what Biden stood for. Leslie was digging to make Trump look bad! Shame on reporters who are biased and do an interview! I would have walked out too. For any person on this planet, imagine an interview where the boss heard something he didn't like and grilled you on that one thing during the whole interview and never got to know what you were about.. this is what Leslie did to Trump.  As far as calling Trump a liar?? Do you remember Word-for-word EXACTLY what you said, to the ""T"", last week to a coworker? Well.. NO! Everything Leslie said to him was negative. But, let's be fair... Biden WILL NOT be our next president!... Biden will be forced out when you elect him in due to dementia, Pelosi will take the seat until Harris is sworn in.  Lord help us all when everything comes crashing down on your democratic heads! Nobody looks at what Trump has done to help the American people.. they only want to see what the media has painted and put in front of you. He has done MORE in the last 4 years than the last 10 presidents + before him.  Wait till the democrats take out the oil industry and you can't drive your cars anymore because you can't afford to buy the electric cars that run your electric bill up, or cars that won't run because a tornado has come through and taken out the towns electric poles and wires. Stormy seasons and winter where the sun doesn't shine to charge up your cars through solar panels.  I pray to the good Lord above you people don't swing democrat."
836,John Howard,It sounded like he was being questioned by his mom.
837,onyekachi emeka,This is like an FBI interrogation not an interview in any sort. The Biden interview seemed like pre-arranged
838,Tame The Land,"The New World is going to be very different then The New World Order leaders think! Everything is going to happen for a reason! The reason for the return of PEACE ON EARTH! Jesus Christ SAVES! People of America you'll make the right decision just trust your gut! stay safe, stay aware, & stay calm!"
839,cjk247,this woman must be michael obammers lover!!!!!!!!
840,JT the AT,He's a smart guy.  Calls out biased nonsense questions on the spot.  I'm impressed.
841,DaVinci 3,What type of questions was he expecting?! What’s your favorite color.
842,FRED SOSA,I don't care if u like him or don't .. People should no a liar and clearly the president is a liar.. I have watched him and his rallies and the things he says then denies he even said things... COME ON MANNNN!!!!
843,Adam Yero,trump 2020
844,Kota Ka,"Let the international Asian all airport gate are reopening while finishing paying. 
U cant shut the gate off. U got to look of many asian live around you. U got to be standard half asian and half black and white Americans. 
First day I checked at the new on YouTube for yesterday I hear u said they all finished paying u received. Than u got to reopening all international’s airports gates no any augury no any more negative u got to accept it. Let it go. No more enemy to hate. "
845,supreme entatainment,The Interviewer dont like trump
846,Pamela Titterington,"He keeps talking about himself everything he accuses people off, he is the one doing it"
847,James Herz,America's in this mess all because Fred  Trump wouldn't wear a condom.
848,Audrey Berger,"Wow, she is vile. How about your platform of influence on Americans, Lesley? Maybe show people how to give the ELECTED President of the United States some respect."
849,Maryann Mangan- Lourenco,Goodbye 60 minutes you are bias and disrespectful and I will boycott your program!
850,Samantha Hsu,"In Trump’s rally he says lock her up lock them all up, now he is denying it???? I don’t know how the interviewer can with stand all trump’s lies and bs. I’m having a hard time listening to him lie."
851,Brandon Parker,"Leslie: ""are you ok with tough questions"" Trump: ""No...."" dude is weak af"
852,Brad Bradson,For a country that loves jails you sure don't love justice
853,kyle bertsch,Never in history has America witnessed such a smear campaign against a patriot. Cant believe how people can't see how media is bought out by globalist so we can move towards a globalist society....our foundation and everything we hold dear holds with this election...seriously do any sort of independent research if you laugh at that comment for your own sake as I was once on that side of the table.
854,Farah Mansour,"women are too emotional to lead trump gets a temper tantrum and leaves because he has tough questions youre the president of the united states, you should be answering these questions gracefully."
855,PoWeR MoMeNtS,This voice over is hella funny
856,crazyboyemyz,17:04 a very huge empty book 📖!!! Lol 😂 😂..
857,Cesar Patino,I want trump to grow a beard
858,Beech303,60 mins is fake as the channel they air it on ZERO credibility
859,DumarJustice Allah,The bias is unreal
860,Gawani Whitecrow,"You could not find a more honest representation of the white American male than Mr D Trump, finally the false veil of white American values has been burnt and the rest of the world can see this land for the orwellian nightmare it actually is. 4 more years please"
861,Vic Keschrumrus,I think if you repeat it three times it comes true right? Bloody Mary Bloody Mary Bloody Mary? Rounding the Corner Rounding the Corner Rounding the Corner?
862,Deadly Rysin,Can anyone even believe this guy? What a joke.
863,Susan Innes,It's the cities n states that want the lock downs..If the President takes over n says wear a mask everyone will seen him as Hitler a commy..
864,Jessy Mumfuzz,All Trumps done is put a spotlight on how corrupt the US government can be.
865,little mama,She was rude...
866,Carlos Quiroz,"""You don't ask Biden tough questions""


""I haven't interviewed Biden"""
867,little mama,She was rude...
868,howdy268,Man baby 👶 has been use to bullying and blustering and Trump knows it’s no longer convincing...#Votehimout
869,War Boy,60 minutes of fake news media.
870,Wrgrtgrethrye Getgrtgrtheweerrg,just stopping by to drop my dislike
871,Photife,"""'MY' justice department"" 🤣🤣🤣"
872,KingintheMountain,The reason Biden didn't get interrupted is because nothing Biden said was objectively incorrect.
873,Aysha a,"I think the Covid remarks were unfair. Cases are up because PEOPLE don't listen... They go out and socialize when they are not supposed to... they don't wear their masks properly or have private parties...  But also, the stress from covid is making people mentally unwell, but also, I personally think a lot of the newer insomnia cases could be from the masks, the fabrics that are processed in chemicals, constantly breathing it makes you sick. Fabric like rayon, spandex and others have toxicity ratings and insomnia is a known but not a commonly recognized side effect. Read your fabric labels just like you read you food labels, if your going to wear a mask all day, make sure it's organic and well made, for your health."
874,E Man,All I can hear is ' When I finish this country will be Orange like myself!'
875,Roy Davidson,12:10 this has to be him reciting Michael Scott in an episode of the office that I’ve never seen.
876,Daniel Black Station,Trustfund kids should be banned from making big decisions
877,Eduardo Chagas,"trump is so rude, doesnt know how to chat"
878,Yana M,The full interview released paints a clearer picture. Liberals like to use gas lighting.
879,Jake J,FDT
880,Reuele Leo,Trump bending space and time to reduce this interview to 20 minutes.
881,siyavash Zar,"Dr siyavash zar 
Biden has never told the truth or taken responsibility for any of his ignorant actions EVER!!!! He has plagiarized & lied from the beginning of time - He said he attended Delaware State U with ""his folks"" - NOT TRUE! He said he graduated College with 3 degrees -  NOT TRUE! He said he graduated Law School in the upper half of his class - NOT TRUE (he graduated 76th out of 85 students! - not too bright). HE plagiarized many others' speeches.  He said he would end Fracking - now he tells PA he won't end fracking (which way is it, Joe, you lying POS?) I could go on and on and on. EVERYTHING (AND I MEAN EVERYTHING) THAT COMES OUT OF THAT MAN'S MOUTH IS A LIE!♥️♥️♥️🇺🇸🇺🇸🇺🇸"
882,The American Fist of Steel,"I will never give a shred of trust to the leftist media.  It doesn't matter if the media is mainstream or social.  They are liars, deceivers and manipulators.  The left is deathly afraid of President Trump because he's a total threat to their tyrannical hold on the hearts and minds of the American people.  We must vote for President Trump because our lives depend on that very vote.  Never trust the left-leaning media, no matter how ""popular"" they are.  Vote for Trump.  Vote for freedom!"
883,Rose Hout,Why did she take her mask off??
884,Jennifer Nunes,The shut downs that equal unemployment ...are mandated by the governors.    Not by the President.   In fact the President is saying open.  Go imagine the California governor is of opposite political party and we have extremely high unemployment    How is the unemployment numbers the presidents  fault????
885,MidNight USA,"Go to lines
“At a level”
“Look at the papers”"
886,Happy Pickle,Hey 60 minutes go get the facts and info the President of the United States is directing you too. If you refuse to change your reporting you make it more difficult on America. A media insisting on such ways makes some people think the media does have a negative genda supporting negative plans..Very disappointing.
887,Gabriel Clarence,I hope the Americans vote wisely for the sake of the World.
888,Lifes Alright,God she was so annoying and obviously against him. So unprofessional.
889,Jennifer Kim,she should respect the president of the USA.  I see there is no respect from Leslie.
890,Jonathan Fleming,"""Lock them all up"".... ""I didn't say anything about locking her up... I wouldn't encourage that"""
891,krsn,"Trump: we did a good job 👍
Channel : mute him
He rosted the channel😂"
892,than chau,"Mr. President no need to talks to her. She stinks 💀 😕 I promise you Mr. President Trump, you enter into the victory ✌  President Donald Trump will make America 🇺🇸 great again 👍 👏"
893,Miguel Garcia,"The most egregious attack on this President is the Political attack on Corona Pandemic. Our Presidents stance on Corona was the best that could be done. Closing of China, Updating depleted STOCK Pile, developing of Testing and equipment, Updating of treatments pending a vaccine. Developing of a vaccine. All you want to do is attack him when Corrupt Joe could not come close do doing what this President did!!! and would have doomed us even more based on his statement at the beginning. Its obvious what the Media and the Democratic Party is doing!!!"
894,lamdon richards,This bias woman man I swear
895,Rusty Cuyler,"“ are you ready for hard questions?”

He was not."
896,Nguoi Cong Giao,Baby liar Trump read my lips !
897,Vince Giner,ONE SIDED  ...BIAS
898,fukmilo,Death rate is whats important
899,Ramsey Hagar,trump suffering amnesia
900,V B,"I'm glad that showed his words from his mouth before the question was asked. Unfortunately, his followers only will see ""fake news."""
901,Mila Lyam,"Media has been unfairness and not doing their job investigating Biden family and avoiding asking the hard questions. The media afraid to repeat Clinton mistake with emails coverage. We, the people, want the truth and this is completely fake interview since it’s an attack and not asking President Trump about his policies and his future plans for our country. What was even meant when she said, “ be careful” to President Trump? Stop this hate in the media and start being journalist as you taught to be. Be neutral in your interviews instead of showing your personal interest."
902,Chris Hoolihan,Double thumbs up for trump double thumbs down for 60min
903,Bilal Kinali,FAKE NEWS! So corrupt xD
904,Heisenberg,Is this the quality of us president?
905,prodandmullen,"""Are you ready for some tough questions?""
Trump: ""naaaaaah"""
906,David3188col,Who still supports this embarrassment?
907,Bidens Sick Laptop,Trump set up 60 mins by releasing the FULL UNEDITED version of this attempted hit piece. She literally says no she will not go get the evidence showing his campaign was spied on! WTF??? You get the #FakeNews tag
908,M.P 2023,"“I’m kidding.”
“I was joking.” The biggest joke is him. Is he even hearing himself? This guy is truly unbelievably....I don’t have words anymore. This President is just giving us more reasons to stop believing in him and for people to disrespect him. He says he is taking this seriously but it is quite obvious he isn’t. He- I’m done. Absolutely done. She did right. She did right in cutting him off like he does with other people. I’m glad she stood up and clearly showed confusion in what the heck is going on in his head because we can’t understand him at this point."
909,Wealthiest man Alive,"Donald Trump shouldn’t continue 4 more years or longer he’s not any younger nor any of his kids are good enough for being president, I’ll vote for Barron when he comes of age maybe like in his mid-20s"
910,Phaedra Harden,The king of GASLIGHTING. Wow.
911,Ralph Korzec,She should retire
912,Sat Siam,This isn't fair...but the President handled it great!
913,Hannah elizabeth Shoulders,Nothing is what its cracked up to be
914,Grace Liavaa,Why would you talk to the president in such a disrespectful way too. I dont understand media nowadays.
915,Eric Zabala,I literarily laughed when trump gave her the trump health care plan book 🤣🤣🤣🤣
916,dreswan1,Pence called himself a Christian
917,steve alvarez,Great president.. i think the greaters president ever had happen.... bigger then every event on history combine.. lol...hhhhaaaaahhhaa
918,ANDREW Lister,All the things Trump said has been proved.... when will the media stop all the lies and start asking Biden why he took all that money
919,Echø Miles,"When you realize you're the only Trump supporter who can easily see the truth in a sea full of closed minds who follows the media 


dance in the dark"
920,Benjamin,Omg at some point it started to sound like a mother talking to her child that ghosts aren’t real.
921,Brian Parker,Nice creative editing 60 min. This is why people don't trust you. Stop with the damn mask bs. You spent 10 min. on that crap  and edited it down to one making yourself look pretty and defenseless
922,Shelley Tajii,Lesley Stahl is a joke!
923,Creaciones Jenuti,"Up Trump, down this insidious woman. She speaks of attack and it was what she dedicated herself to at all times."
924,STONKS,Trump can’t be faced with the truth he just won’t admit it
925,fadi sim,"The interview it's going to be 60min
Trump: I can't stay for more than 1 hour 🤣🤣"
926,Victoria Ye,"This interviewer shows little respect to President Trump. She will never speak like that to Biden. Trump was being polite to the interviewer but see how she pays him? 
They against Trump only cause he is not a mainstream politician. They feel threated with the power taken by a non mainstream politician!"
927,Leaf Waterman,you dont ask biden tough questions :(((((((((((((( aw little baby cannot handle tough question :(
928,Ms Writer,Senate meetings prove the FBI spied on Trump campaign.
929,Bryan Moore,Wow should be ashamed of themselves. Ridiculous.
930,dlc1119,"You're dealing with a man who read ""Winning Through Intimidation"" and memorized it."
931,kiana gonzalez,He’s more sensitive than my mother.
932,Daniil Matiyevskiy,Journalist forgot the role : ask question and live your comment to your self !!! Let people decide !!!
933,SpongeBob Imagination,"The poor woman interviewing Trump is so full of hate. At 16:28 Lesley Stahl says, ""I've got a lot of questions I didn't ask."" Well, you should not have wasted the President's time with all your worthless ""gotcha journalism"". According to Trump's raw footage of the interview, the interview ended after at/after 37m:25s which means more than half had been edited out by 60 minutes, anyway. The pathetic Lesley Stahl had plenty of time with Donald Trump to ask whatever questions she wanted but squandered her opportunity. Then again, the "
934,Pip Bernadotte,Anyone actually surprised he stormed off like a defeated child after less than 20 mins of being held accountable?
935,Vaporizer,"Nobody:

Trump: WE HAVE THE BIGGEST RALLIES IN THE WORLD"
936,Kyle Larson,How about..wow you said you'd stop illegals..you did great.lowest all time.you had great job numbers..defeated isis..renewed optimism.whats wrong with saying lock her up...
937,Tasha T,TRUMP!! TRUMP WILL WIN!
938,Kajdnf Kendnk,This lady is a joke
939,mag9418,“You didn’t ask joe Biden tough questions” what a baby
940,Linda Houston,This man couldn't tell the truth if his life depended on it!
941,Eligio Gutierreez,Why are they so mean to me ? In Trumps voice
942,Christian Kelley,So much whining.
943,신숙희,"This interviewer lady is so arrogant. What is heck she doing here.
So prejudiced Lesley come on"
944,Stephanie Rossi,They really need to replay the clips for him🙄
945,Karla Simmet,He spend the whole interview avoiding any questions .
946,steve alvarez,If everything is great why we worry!!
947,Josiah Dixon,I came for the comments. I am not disappointed.
948,Tater T.V.,shes bidens cheerleader.
949,kerokeropiification,She's in attack mode😶🧐 Now she's  being grilled🤐
950,Jayden Nelson,I like how he's on a levelled playing field
951,Shirley M,question WHO T not our president of the pandemic
952,Keelyn Jacobson,He doesn't have any clue!He is an actor with a cassette!Nothing to say only lies!He cannot answer questions!
953,Jonathon Simon,"Lol - 06:50, Trump's Healthcare Plan.  Come-on, its clearly a prop.  They even built-in extra weight.  Who puts a healthcare plan in 2020 on paper in a binder.  The sad part is all his zombie supporters were just eating it up, saying,  ""Yep - there it is - the healthcare plan  he's been talking about - of course it exists - he never disappoints"".  This prop ALONE was enough to clue me in that the document was ""fake"";  wasnt even necessary for Leslie to explain that it was a giant stack of presidential fluff, and no healthcare initiative.  I used to really think Kayle honestly believed what she said - i havent for a log time - and this is just further proof that she is as untrustworthy as her boss.  I know her type - they justify Trump's lack of intelligence, diplomacy,  and leadership skills in the name of saveing the dogma that the GOP represents at all cost."
954,onseau,you guys just destroyed decades of credibility.  nice job NOT REPORTING ON HUNTER BIDEN'S SEXTAPE WHICH HAS NOW BEEN VERIFIED.
955,CALVIN reynolds,This is tough to watch. It's like watching an episode of the Twilight Zone.
956,David Mcconnell,Leslie is a delusional liberal....she needs training
957,HVAC Entrepreneur,"Based on views, our President is winning!!!"
958,Parris Dineen,"imagine not understanding sarcasm smh. Trump is an entertainer, like that or not he likes to make joking jabs, you have to be an idiot to take them at face value"
959,Claudia Martinez Soldevilla,I’m glad I watched the behind scenes. This old lady thinks she can manipulate people with this.
960,TheCheshireblack,"I like how he didn't deny having the whole ""discrediting"" convo with her"
961,Evan Ginsburg,I can’t watch the “Pence clean up” again jeez
962,Tadas Maciulevicius,So you have not even managed to do 30 minutes with him. Trump has got 37 mins recorded by himself on your show. Haha. And you left all one sided information here.
963,Ms D,Look forward to a  Guiness book with his name on it.  The last four years have been nothing but recordbreaking and earth shattering. Whatever.
964,Jumpers Clerk,"Now it’s Joe Biden’s time for questions...what flavor shake did you get Joe?

What a F-ing joke!!!"
965,Lesly Zepeda,The most laughable interview of his to date. A clown show at best.
966,rhyzmci,Of course it’s china
967,A C,They go back to mommy..................a sixth grader insult
968,Paul Mac,"Leslie, I’ve been watching you for years. In this interview you were rude, defensive, and completely unprepared. I need to let you know, this is 60 Minutes, and you really need to stop just phoning it in. Besides a person in her 80’s really should think about slowing down..."
969,Malsawmkima Khawlhring,"what an ignorant, fake, shameless and obnoxious interviewer.... fake media is real!!!!!"
970,alfred fanshaw,"As I was walking up the stair,  
I met a man who wasn't there. 
He wasn't there again today 
I wish, I wish he'd go away."
971,Londa1027,"We trust the American people? The American people should trust you. If Americans lived close to 3 mile island or the erin brockovich town, they'd want science to dictate if their water is safe etc.

If minorities are more susceptible to the virus, maybe they shouldn't congregate for Thanksgiving. "
972,Human Phillip's,Lol !!!!!!!! Trump is scared of real women. He is a small man and it shows when he walks out. Poor baby feelings hurt. Good grief what a government we have.
973,Jared Capman,Let you know Facebook is again doing it again keeping people over expressing their feelings about Democrats or any of that nature trying to press Trump so Trump cannot people are supporting Trump trying to force them to deal with their crap trying to force them to vote for the stupid Democrats to me trying to post their feelings about Democrats they get blocked they can’t share nothing
974,Jeanette Thomas,"So, Trump is a cornered feral animal, and Pence is dead inside, eh? Got it."
975,wagner55,"Best interview so far unmasking the massless lol 😂, “I never said that” plays video of saying that."
976,Irma Blandon,It's obvious that Leslie have polarized views. She is so unprofessional. Shame on her. As The President said he doesn't need to discredit her; she discredited herself due to her unprofessional behavior.
977,BittaHairOnIt,Mike Pence is basically Patrick Bateman
978,Stanislav Kolomiets,African-American should do thomething
979,320emerica,Latino for Trump 2020👍👍👍👍🤘
980,HafsteinnH,Why don't journalists just call him a child to his face what farce is this??
981,carlos pelewin,What ? COVID cases are rising because of the Trump administration? Are you ok?
982,Darkness Light,everybody wants to get highly paid with asking stupid questions
983,luis hernandez,No plan because that's not how you read
984,Dean Oldfield,We've turned the corner so many times that we are right back where we started.
985,Jos,I see more hate towards trump than support in these comments ..
986,Daniyal Rahman 2016,How can jobs go down by 22 million in Feb 2020 then it goes up by 11 mill but same time underemployment go up ??? How ?? Because the 11 mill jobs are lies
987,unknown 1,Trump 2020 I hate how everyone against trump i don't like him as a person but as a president he's close to the best we've had in a lifetime
988,GenericYoutubeChannel,Just came here to dislike
989,Alec Risser,7:59 Trump's face is hysterical.
990,Lisa Meuwese,I like you Mr Trump!!!
991,Blue Lounge Social Club,Trump going to war is awesome to watch.
992,Surya Bastakoti,"This lady is second Nancy, I  think  Trump/Mike deserve better than this!"
993,MVP Joey,"5:40 “laattidaadiiddaa snoop dog”😂, the fake media gets owned once again, Trump 2020"
994,garik loran,Lesley is quite patient and composed listening to all of those lies and non-answers. i like the added in clips for reference. fantastic coverage of a raging dumpster fire.
995,rafaa,TRUMP 2020 !
996,Abasi Williams,AROUND THE WORLD THE UNEMPLOYMENT RECORD RISE BECAUSE OF THE PANDEMIC.
997,Nigel Machiavelli,"President Trump would only leave the whitehouse in a box. He is too honest, effective, and stationery for the corrupt and deluded to digest. Every aspect of interest this man involves his self in. Erupts in success.. money is power, power is respect. Joe Biden says ""he's only credited the country by business"" yes Joe always a very good start 👍"
998,Astronomy Live,"It's very disappointed that Trump coward away from a real Interview. But at some point in time Trump will have to answer for the over 220,000 Deaths credit to Donald Trump."
999,H20aim,"Hi 60 Minutes! I enjoy your content and would love for everyone, including our deaf/hard of hearing community to enjoy it as well. I noticed there are no captions in this video. Adding in the captions will help those who are hearing impaired. Thank you for your time!"
1000,Kat Preece,"As a liberal I gotta admit he was saying ""love me"" in a joking way and Lesley was misleading by making it sound like he was begging."
1001,Brandon Spicer,“Interview”???
1002,Monica Bell,Mike pences body language is giving it all way keep shaking his head to say no while trying to say a complete different thing
1003,Evangelist B,I'm not I'm not sure why he even thought it would be fair in the first place he fell right into that trap
1004,Moo Qua,Das tru that’s no way to talk♊️💯💯
1005,Raphael Eze,"“I’ve gat a lot of questions I didn’t ask..” woman, you spent precious time arguing... 😂"
1006,Eliyan Memon,17:04 the blank pages haha
1007,bh2020 :,"Camera angles: you make Leslie Stahl look tiny, puny, which makes her look weaker. Trump's angle is more level and he fills the screen. Leslie looks like she's sitting in a chair that's too big for her."
1008,Kashyap atsiB,🤒
1009,La Profe Zoila,Liar!
1010,Six Seven,King of Diversion 😂😂
1011,JC Journey,5:27   What?   he had it already.     Magic Wand Superman Trump 2020.
1012,Nouf Sami,❤️Trump ❤️
1013,Mich Washington,"Say what you will about Mike Pence , but that man can spin 😂"
1014,LILSLATTSKII I,This man can’t stay on track
1015,Michael Rupe,60 minutes....20 minute interview....
1016,James Bond,OMG you won't believe what's on the laptop. stay tuned
1017,Gewehr2180,Yea Antiphyscotics! Every Shrinks wet dream. The paranoia runs deep in this one!
1018,YesWayJose,I just realized Biden sounds like Christian Bale LOL
1019,Julius Usman,"Donald Trump, kepingin membuat AS tambahi omset korban virus Trump utk tetap di record no.1 didunia ! Kita harus dukung Trump utk priode ke 2 tetap memimpin AS !"
1020,Kell Toro,It began politely until she started being rude & biased
1021,"Sad, but true.","If he were a real man, he would answer any questions...a be polite about it Jesus Christ"
1022,Rachel Burzinski,Pence looking gooood 😍
1023,Michael Douglas,The editing is very misleading they don’t usually do this only with Trump
1024,Gotgame9900,One more week and we can take action to free ourselves of this circus act of a bunch of idiots who only love and care for their own interests.
1025,tRad Dad,Standing by Sir💪🧐👌
1026,Innet 26,"Interview is about asking questions, not arguing with the person who you interview. ""But no!"" ""But you!"" ""But!"" all the time. Not a Trump supporter at all, but he is right to walk away from this nonsense."
1027,ronald mc donald,This lady interviewing Trump acts like a bio-bot who is programmed to aggravate Trump. She starts off with the old misleading fake smile like she's his buddy and then she just digs in with her attack during the entire interview. The only person this lady is making look bad is herself.
1028,804 LEGEND,"I keep hearing about ""Fake news"" this and ""Fake news"". Can someone please tell me what news network is NOT fake news."
1029,J. N,"Mr. Trump, our very important president, he done very, very good job!!!  Lesley should happy that you have a nice life in American because Trump is fighting for us if not China will taken your lunch."
1030,Christian ANDRE,He ´s nothing but a lost child without any words....
1031,Chas Laspata,Is Joe Biden’s healthcare plan drawn in crayon on construction paper?
1032,Felipe Damasceno,#MAGA
1033,Atena Rajaei Kermani,I can’t believe this is real life
1034,Hayden Hughes,How is Trump still president.. he cant even remember what he said the day before. Lol
1035,Alex Sakyiama,this 2 man are the 2 most  Dangerous people i ever known.
1036,Boarlaw Attorneys At Law,Why though questions at the beginning???
1037,GlockFan,Lesley Stahl is so biased. Her tone makes it blantantly obvious.
1038,sakarakit,#TRE45ON- what's the penalty for High Treason?
1039,LILSLATTSKII I,The rallies are bigger than they have ever been 💀🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️
1040,Danilo Caleffo,"American elections seem to be ""the thing"", but it's actually a terrible horror circus."
1041,Amy Horvath,"Wow what a toddler, storming out like that, so inappropriate from what is meant to be the leader of the free world..."
1042,Cosmic .Hammer,"Speaking of interviews, THE TONY BOBULINSKI INTERVIEW IS A MUST BEFORE YOU VOTE IF YOU HAVEN’T ALREADY!!!!"
1043,Boarlaw Attorneys At Law,But Hillary and etc must be locked up. These are evil.people .they have killed million of innocent people
1044,KyuzoPlays,This lady needs to retire..
1045,WESSERPARAQUAT,"so, it didn't even last 60 mins"
1046,Ye Wise Mountain Goat,1:25 He's actually telling the truth. When he's finished the country will be in a position it hasn't been ever. As in the lowest position ever.
1047,John Talak,You don't ask Biden the tough questions
1048,Sue Humphreys,Pence is so full of it.
1049,James Bobreski,"Why does the press secretary have to hand a large physical document in this age of telecommunication? This was just for show. I think if I were Leslie Stahl I would ask about his Russian connections, a Russian Pediphile, the money laundering in Estonia, the Red Mafia as tenants in his hotel, his wife's who speak Russian and Paul Manafort when said when asked about Russia, he says ""Why would I have anything to do with the Russians"" when he acts just like a Russian oligarch, his condemnation of the free press right from the get go, his desire to close the checks and balance system, while ignoring the general welfare of the country. Then I would tell him to leave and come back when he decides to answer the questions and not circumvent the issues."
1050,Brent Fox,"Trump throws the best hissyfits, no one whines more than me trust me 🤣"
1051,Aless Cava,He's gaslighting left and right
1052,vane silva,"Leslie you are so leftis and you protecting Biden  and cover all his dirty work he is a corrupt and if you don’t get your a lot of question is because your actitud is not the way you should be.   I think you are not profesional.  And we tired about pandemic,  virus is virus ! And  everybody have the right to decide what to do with their lives not the president."
1053,Wildlink,Who is this Lesley? Stasi?
1054,Cj Richards,You can see him trying to suck in his belly at 0:55 lmao 😂
1055,Keith McGuire,I’ve lost all respect for 60 minutes. Suppose to be non opinionated platform to deliver facts but we have this fake news gossiping nonsense
