,Name,Comment
873,Elie Jean,The moderator should let people from the audience ask both candidates question
874,"Lori , Michelle Smith","I'll b honest, watching the debates with Trump are very 
Entertaining , I luv watching them!  He says what he wants to say, and when he wants to say it and how he wants. To say it!  Its called  ""HONESTLY ""  LOL. HE WILL TELL IT HOW IT IS!! HE IS A REALIST.  HES NOT FAKE , JUST 
SAYING,  LOL TRUMP ON YALL!! TRUMP ON!!100%"
875,Study and life in India,US is the best
876,Vaughn Gee,Trump is an I.D.10 Tango
877,Juan José Colmenares Suárez,Trump Mike Pence 2020
878,Peter Savary,"Biden slipped up when he said he would stop funding the oil industry.  I hope every American heard what he was saying and understands what that will mean to the American way of life.  Simply put, we will lose the American dream.  We will once again be dependent upon the countries who hate us for our bare necessities.  Just like this pandemic... We were unprepared because Obama & Biden were depending upon China and others for simple PPE and medications  that we ourselves should have been making.  Now, Biden wants to take us back to that same place.  How can ANY future president carry this country thru another attack upon us, if we have to be dependent  upon our enemies for the very necessities of life?"
879,Don-Mario Johnson,Trump 👌🏿🇯🇲
880,RONALD GARRISON,It took Obama more than one term to come up with a failed Obama Care. Joe Biden was a contributor to the worse health care program in the World. Now Biden care please. How can Biden blame his business partner China for covid 19. Blame Trump he's sucessful
881,Jorge Garcia,Gg. What a show
882,Joe Cox,The mainstream media is a propaganda machine for Left wing hacks.
883,miracle man,Has anyone noticed Joe not blame China not one time for destroying the world with covid-19 hmmmmmmmmm he was paid off to protect them
884,kiyan west,just put some boxing gloves on
885,Kevin Stewart,Moderator and Biden Vs the Truth right here ong
886,Dianne Selby,If you can't win the debate then just trash it to limit the damage by mouthing off with verbal diarrhoea.
887,Bradley Morrison,"600,000 die of heart disease each year; Biden says people are dropping dead all over from corona. What trash; lying and instilling fear in people to gain votes."
888,Justin Kapr,"I can't take CBS News seriously anymore. Your news anchors are so heavily one-sided (supportive of Biden) that is skews their sense of neutrality in reporting the news. Their behavior was no better than Trump's. Hypocrites reporting the news is horrible. CBS, yall need to keep your anchors in check. For real."
889,Matthew Tarpley,"Expand Obamacare: Insurance for people that CAN'T AFFORD IT and will be PENALIZED if THEY DON'T! Sounds like something to get rid of, to me."
890,Joyce Meadows,The Biden crime family at work. Biased by Dems. Chris ur not ur dad as a journalist or & not a moderator. Ur bought. Bailing Old Joe out every turn.  The criminal media at work too. Our enemy. Pres Trump is the best & only answer. No brainer. Its a bright future or communism...
891,Nino,Should have gotten me some popcorn with extra butter for this great show.
892,Zeratul297,Lool trump didn't even answer the questions properly and went off to some nonsensical bushit he calls fact but has 0 way to prove it because he's obviously wrong. Everytime he went off to something else. Biden started with answer and elaborated on them.
893,Leo,Trump 2020!!!!
894,Jazi Since 89,"Biden, thanks for calling out Trump for the LIAR he is! ❤❤"
895,Jim Arnold,If Biden takes Florida and only one of ether Penn Wisconsin or Michigan and Trump is toast.
896,VIDEOHEREBOB,The media is one of the most untruthful industries in this country. I don't even watch TV any longer.
897,Michele Stonebraker,DO ANY OF YOU ACTUALLY REALIZE HOW SERIOUS THIS ELECTION IS AND WHY IF BIDEN GETS ;ELECTED IF YOUR BELIEVIN JESUS A TINY BIT HE WILL HAVE YOU SLAUGHTERED
898,Eddie Pree,Trump is right only person that I will tell that they are right is my wife
899,Mary Patton,TURN TRUMP'S MICROPHONE  OFF!
900,Hicks More,I made my profits during the lock-down period investing with a broker Mrs Alecemoore .Now i'm very comfortable financially.
901,John Rogan,Even Trump's KGB double makes more sense than ol'jojo and kammy.
902,Pablo Verga,Peoples prayers were granted second prayers please covid19 stays evil clown body and his cronies for months so they'll suffer people like the 210k people died people who died lucky there's Obama care lol
903,jo fro,"Biden is so bad.He wants to raise taxes, defund the police, is corrupt, 
he tells black people to vote for him or they are not black  etc.. 
etc... etc..."
904,Sandra Metzler,If there is a dought who you are voting for than you have NO idea what's going  on.  Clueless! Wow!
905,Kayla Newman,"This drives me insane. They started off somewhat ok, and then it just...oof"
906,Sharon Mores,Well the nut didn't fall far from the tree trump nut.
907,BiaviiansGalore,"Joe's Great American Economic Stimulus will be new wars! Medicare For All has 88% approval in the Democratic Party right now. If we can't get this across the finishline during a pandemic, we can do nothing in the Democratic Party. Joe and Kamala would rather tank-it to a monster than ensure a convincing win. If they lose, I don't want to hear one word about Russia. Vote Green Party!"
908,Marc Alan,41 % ????? B S!! WHAT GROUP DID YOU ASK?? GUARANTEE YOU ARE NOT ASKING TRUMP SUPPORTER'S IT'S SO OBVIOUS!
909,Ricardo Millan-cepero,🇺🇲 Deez Nutz 2020 🇺🇲
910,Weedkat,"out of hundreds millions of americans, they chose this?"
911,Jo Jo,Trump v Wallace and a strangely lucid  Biden...what a bias pos
912,Mr B,Google NTEB...Now the end begins....Learn about current events found in the Bible.
913,A Lee,This was dumb
914,Eloise Moore,Tell them how trump told the voter that he didn't  need them now that he has won I think when y'all  give some those peoples that have died give them names  that will make voters what trump has done
915,Ryan J,This was not really a debate. It was Grumpy Old Men III. Sighs. These are the only two choices for president...man we are in bad shape.
916,Johan Ludeke,"You people  let Soros tell  what to say  because  the poles is  B.S 
You got workaday  towards  Trump.
Bikers for Trump
Woman for Trump "
917,ITSFAD vlogs,"Biden, you  never had done anything beneficial to the people of the United States of America in the last 47 years of your political service. While Trump in the couple of years of his term he had shown a lot of great things not to mention fixing the mess that Ex president Obama left in the administration. As a  leader you need to stabilize both economy and the business and health of the people which I think Trump has done its way to fix it. He is genius that most haters don't see. USA will be doomed if you put Biden on the way. Think of your future. The future is not about covid. The future is about how you survive with covid and continue with life. Go for Trump! Trump always use numbers with a relevant explanation."
918,ramakrishna kolluri kolluri,DEMS AND REPUBLICANS ARE GREAT PARTIES OF AMERICA. BOTH CONTRIBUTED FOR THE GROWTH OF USA. WHAT IT IS TODAY.
919,Paul,"If Joe Biden wants to end oil and gas as sources of energy in The United States will that mean that he will force us to buy a new electric car in the next four years?  Electric cars cost can cost $30,000 to $75,000 or more. How many individuals and families can afford that?  Oil and gasoline prices are lower since President Trump has been in office. Somebody should ask Joe Biden  about this"
920,Karsten Binkley,Well it definitely lived up to the hype
921,hi I’m lea,Unfair debate the Moderator is a Democrat
922,margaret tabors,Trump 2020 2024
923,Treva Rose,Biden emails are not a Russian disinformation campaign. The DNI stated today. He also told Adam Shift to stop lying and using his position to lie to the American people.
924,Tony Colbourne,Trump 2020 landslide. Enjoy the show Q. WWG1WGA UK 🇬🇧🌎🇺🇸
925,jay fizzle,I have to work so I wasn't able to watch this Live. Thank You So Much for sharing and replaying this. This was insane but I enjoyed it. #BIDEN2020
926,*Jinnie *,"'i where mask when i need a mask' -donald trump

also trump: - gets covid two days later."
927,Wally Jaik,No they don't deserve to know.. joseph Biden approves this message
928,Gita Singh,The moderator's behaviour is shoking!
929,Trudy Tyburski,I listened to this a second time.   It was worse.   Chris Wallace and Biden were horrible.
930,Pureflow7,"""By the way...the twenty...the two hundred million..the two hundred thousand people that have died on his watch...how many of those have survived?"" - Joe Biden, 2020"
931,Amia Walker,there are healthy people following social  distance and  mask  it not effective  shutting economy down is  not  the solution it worsen the function of  the world During this shut down I notice in my community no essential business such as hair stores never close and these liquid store our government didn't in force them to close this is why some young people  are not taking matter seriously.
932,PyroStylez,the only thing biden did in 47 years is copy others speeches
933,Michael Armstrong,The mind is a terrible thing to waste🤔!
934,abdulqadir salim,😁😁😁😁👁👁😃😃😃😃💯💯💯👨‍👩‍👧‍👧👨‍👩‍👧‍👧WAXAAN U RAJEYNAYAA LABA MADAXWEYNAHA IYO KAN LA TARTAMAYAA GUUL ON AY KU DHAMAATO SHACBIGA DADWEYNAHA USA QOFKII DOORTAAN AYAA NOQONAYAA MADAXWEYNE VIV AMERIKA USA CABDULQADIR SHINGAANI👍👍👍👍👍💯
935,Jacob Downey,"Imagine being the dude taking minutes 
writes down What is being said"
936,Shdnd 1727,"I was on the left since 2008. Once I researched for myself and stopped listening to the media since 2018... I couldn't believe it. The red pill is real.
 You wake up and realize that the party that is supposedly ""Against the billionaires"" is also the party of Facebook, Twitter, Washington Post, YouTube, CNN, MSNBC, Hollywood, etc, which hate America. You wake up and realize that the oh so evil Republican party is a bunch of small businesses, welders, plumbers, farmers, truckers, and veterans who love my country America."
937,Pamela A. Wheat,"I just watched a replay of the presidential debate between Trump and Biden from 3 weeks ago on CBS NEWS. I also watched the second presidential debate between them a couple of days ago. And I watched the debate between Pence and Harris. During all three debates, the moderators clearly favored Biden and Harris.  Instead of doing their job of guiding the candidates during the debate,  each moderator was rude to President Trump,  and corrected him and criticized him and acted adversarially toward him. They obviously treated Biden "
938,Gary The Rocker White,You and george paid people to riot and they bought impliments and had them delivered to riot areas knowiing people would use bricks when you put them there joe and george payed people to use them that w hy the cops steped back and when people were being hurt and you refuse the natinal guard
939,Dee Sandman,If they havent decided by now. There not voting.
940,Iris The Eye,"My teacher who teaches elements of debate had said in class today, “I’ll use the presidential debate as an example for the Link and Douglas debate. This is a bad example since it’s not really a debate, just two people against each other using playground insults. This isn’t really a debate.” This is not an exact quote obviously, but roughly what he said."
941,michael clarke,"A top lawmaker responded to the latest series of negative news reports surrounding Democrat presidential nominee Joe Biden by calling for a criminal investigation into the Biden family.

Rep. Lee Zeldin (R-NY) wrote on Twitter: “The DOJ/FBI needs to open a criminal investigation into the Biden Family’s global pay to play operation.”"
942,Cynthia Borntrager,Stop cutting Trump off let him finish what he's talking about
943,باحك يامجرم,Viva Biden
944,doris meaux,he.is.a..lier.you.only.want.only..want.to.save.marriage.
945,D Won,And it’s FORMER Vice President
946,Daren Lim,"It is tough talking to an idiot. Even tough to talk to a clown. You did your best already, Joe."
947,Enrico Galassi,"RUMOR HAS IT, THAT AFTER THE DEBATE WITH BIDEN, TRUMP WAS SEEN PRACTICING POLE VAULTING  TO GO OVER THE WALL TO GET INTO MEXICO."
948,Rosa Gonzales,"Hi everyone! Do not forget that the economy, supreme court (for gun right and free speech) , the police, the military, the social security, the Medicare are the most important ""we the people""' 's  defenses for safety, freedom, and prosperity. They are all  at stake in this election. The DEMS are sold out to china and they are in trouble if they do not deliver the USA to china as they promised. This is why all DEM officials are locking down the economy, defund police, and packing the court and Nancy Pelosi is blocking the $1200 to the people and money to small business.  Biden and Harris do not want to tell you that they will pack the court but I think they want to get rid of the supreme court because they will get rid of the constitution. The DEMS and china want to turn USA into china. If you love what going on with people in china then vote for Biden but remember your vote does not change only your fate , it also change the entire country fate."
949,Monopoly Inc Music,I cannot wait till DAVE CHAPPELL get a hold of this 😂😂😂
950,Lovyan Hunter,"Hey, su and listen, we did not do this, no money, no vote, send out our money so we can get our bills paid!"
951,RC INSANE ! ! !,DON'T VOTE FOR BIDEN
952,sidney ames,Camilla is ruthless.  No pun intended.
953,GW Zimmerman,Thears NO debate
954,lol2dubs lol,"Foreign people are apologizing to me for having to live here.

Thanks for that, you guys. I was trying to find a way to blame the parties, but I feel like we just have to blame ourselves at this point."
955,eioshen boboi,"""By the way...the twenty...the two hundred million..the two hundred thousand people that have died on his watch...how many of those have survived?"" - Joe Biden, 2020"
956,Luann Austin,Biden when u speak it’s like it doesn’t even matter and all you news people are totally disrespectful to trump over gay rights and killing babies and free money without working y’all are not who I want to lead such liars and truth hiders be gone
957,Angelic David,Debate was not organize
958,DelaCremeDela,"The same electoral college that chose Obama, chose Trump. Same people. What are their names?"
959,dan,These pretzels are making me thirsty
960,Mary Farag,Mr president Trump God bless you !  You are  serious !  I really respect the other person but he is not look like president at all in his head !!!
961,Booze Man,He's not fighting for the people Junior! He's a terribly liar. Unfit.....
962,Jennifer Billen,Were more violent and divided because of the media. Who controls the media? I think we all know.
963,Amilcar Cabrera,Porke no le  preguntas a Jon biden eres un extraretes o un reptiliano o ese guey es un reptilian cambia formas
964,a light is coming,"to think that these two are our only options, america crumbling into shambles."
965,Andrew Maestas,Go Joe f trump LMAO..like you said he don't care lol..
966,Leroy Trujillo,Kelly LaFleur and her husband need to be investigated. They're the reason Trump waited so long on the Coronavirus.
967,jim tom,Fake news
968,taylor68025,I love Trump
969,Joseph Higgins,I think Biden is a complete idiot and he is gonna rig the election by using mail in ballots
970,roxybarone,JOB CREATION IS NOT BREAKING DOWN A FULL TIME POSITION INTO 3 PART TIME JOBS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!1
971,comen4u troll,Make him cry Trump
972,Keda_P,"Was not Trump who said ""shut up, clown"" lol."
973,home ly,"This is not a fair debate. Each question has been carefully selected, and it is very suitable for one of the parties to answer, to help establish a positive image. Several important issues are not included. All in all, it tries to control the speaker; it tries to control your thoughts."
974,All I's On Me,"I think the trophy 🏆 for most corrupt family has shifted hands. The Clintons are second, AGAIN!! “The Biden Crime Family,”  next on CNN."
975,PLASTERGOD BMF,Trump for king 👑 2020 and beyond
976,Margie Diggs,Both and trump
977,Alexa McCoy,vote for joe biden
978,Gabe Herr,WHEN IS THE ANIME BATTLE I WANT TO SEE IT! ANIME RAP BATTLE!
979,Barbara Grinager,Thank you Trump Junior you are 100% right maybe we will be voting for you later your father did exactly what he said wonderful man
980,shawn mitic,"Remember if you don't vote for Biden you ain't black and you don't care about the country lol.
Trump won that and the black lady who is insane on this show will say the Trump sucks but she does actually."
981,Liv Q45,Fake news
982,Andrew,VOTE FOR BIDEN 2020!
983,Mytzl Plk,"“I’m doing a great job as president”

How many of you have heard your supervisor say that? 
And if so, how long did they last?"
984,Lucerito Byrns,"Congratulations to the moderator of the second presidential debate.  This is true journalism, the journalist cannot take the side not of one or the other, he must be impartial.  The worst moderators I have ever seen are the moderator of the first debate and Savannah, a journalist disaster"
985,God rules Jesus Christ saves,Lock up bill and Hillary no wall yet talk is cheap
986,Frank Velik,"Trump 2020, 🙏🙏🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸✝️
if any citizen still indesiceve you lack a lot of knowledge, better elevate your education regarding world and domestic politics."
987,Brittany Strickland,How many times would a we have to be suffering people lost lives over this virus we didn't ask for this virus we don't want this virus I'm on my family is MM to be back alive but guess what is virus killed innocent people innocent people people lost jobs over this virus people lost money jobs homes we have to get lockdown and b m i homes and whatever else because guess what we can even go shopping when we wanted to go shopping we lost money will a finances we lost all kind of stuff over this virus but y'all Melissa bolt for y'all y'all want us to vote for people that don't give a damn about us you said American people American people what y'all just don't care got sit around bringing up your fingers around and around and nothing giving a damn about the American people the American people voting for y'all for y'all to get a seat and Conference and send it and whatever else and office got part you're putting your money in your pocket but do not care about the American people you don't care about the American people don't care about what will you do about y'all and your family about us why do kids have to be at home on computers and why we have to move jobs why we have to lose opportunity to to make our family have what we need for our family to have but guess what y'all Packers game father and father but y'all want us to vote for y'all know November 3rd
988,Mrdiesel 2001,1:21:34 lol
989,The Last Rebel Show,Trumps already won
990,ford nut,Not much to think about here Trump 100% you want your freedom taken pick sloppy joe and camel toe. You want prosperity pick Trump.
991,DeeDee Dailey,"IF ANY OF YOU ARE LOVING AND CARING FOR YOUR FAMILY'S AND FRIENDS SIR JOE BIDEN 2020. THANK YOU, EVERYONE."
992,slpip,"Biden should be stripped his election rights.  Conflict of Interest with a foreign government, China and Ukraine, becomes a Treason.  Fortune 500 Millions is Joe Biden biggest corruption in US Presidential History.  What is the FBI, US Homeland Security, US Congress and Senates, and Trump waiting for?  Homeland Security Director has the authority to arrest Biden."
993,qopoy dnon,I wish they would have capitalized CHAOTIC in the title.
994,Lorita Osburn,"If we would have confronted the chinese and north korea years ago, we wouldn't have this problem today . Just sad...I think it's horrible that cancer isn't rolling off thier tongues..."
995,Alexander Ackermans,FAKE NEWS
996,Randy H,Look at the wire by his tie and the mike in his sleeve
997,Kitty S.,Clinton states?  CLINTON IS NOT RUNNING!
998,Johnny Tucker,Debate begins @35:10
999,Wayne Macomson,how to survive around Hillary (I luv her to death) makes you kinda sick huh?
1000,Coyote Style Pro,"Its hard to forget slander created in 94 when
Caucasains are still doing it in 2020
Also le blacks...la latinX, asians, blasians, everyONE, blahblahblah"
1001,Tracey Smircic,"I’ve just watched 2, seven year olds fight on the playground for the second time. There is no winner when they can’t stop bickering and ignore policy issues."
1002,Michael Sandy,Winner of the election goes to who’s funnier
1003,Quinn Dammann,Cat Girls Are Ruining My Life!
1004,Coyote Style Pro,"34 years later i still have no idea what a 401k is 
They literally did not teach us that in school

1:17:03"
1005,ManiBoy Kamehameha,47 years BIDEN! YOU DID! NOTHING!  🧐
1006,soccersmith,he was losing in 2016 too
1007,Roy Bread,The format is bunk. Make it a 6 hour freetalk.
1008,Chasity B.,"Watching this debate as an American: 👁👄👁
                                                                          💧"
1009,Robin Mead,"I'm sorry, MSM has gotten so bad, we stopped listening. Sure wish ""reporters"" would step up. But they won't, they don't want to lose that paycheck."
1010,Brandon Yates,Biden looks like the old man from Jeff dunham
1011,Joel Alexis,+1 +++l
1012,Captain Murphy,Debate actually starts @33:25
1013,A Boy Has No Name,2 on 1 debate...never saw that coming...Mike Wallace would be so proud.
1014,Scott Hammonds,Now that I have watched this for the 2nd and 3rd time!!! Biden set the precedent of interuptin!!! On one hand I'm a private citizen!!! But on the other I know what's going on in the supreme court!!!😂🤣we are not stupid!!! Trump 💪 2020💪
1015,Mike Jamieson,I wish Chris would have remembered his dentures
1016,Viking Chuck Norris,"Joe Biden will be 82 in about four years, wow."
1017,Brent,Renewable energy and cutting emissions I 💯% agree with though.. Biden is right with that vision. But I still prefer Trump.
1018,Wayne Macomson,And here's a clue forthe desk mind idealists  the answer ain't everything same but worse by half inverted feminist dictatorship.
1019,springbaby blue,"I love this double act, so funny, they should be on the comedy circuit. Watching on demand after last night’s dry, question avoidance Vice President debate. So sorry don’t mean to make light of US future, hope it goes well for all of you"
1020,samiches4500,Skip the first 35 minutes if you want to see the debate. It’s all one-sided hate anyways.
1021,Tony Luketic,Watching how you people live .
1022,frances brisco,TRUMP AND BIDEN NEED TO LET US KNOW WHAT THEIR GOING TO DO TO RESTORE THIS COUNTRY..
1023,Marilyn Ann Manes,Get The Trump App❤️2020.
1024,The Chosen1,Joe “I’m going to get very lucky tonight” biden
1025,Estanislao,bruh
1026,Coyote Style Pro,"Apparently im not trying hard enough cuz
I'm only a predator...
How do i get that 94 Crime Bill 
Super Predator status tho?"
1027,Larry Sanders,Is she calling an auction?
1028,Mary Cantu,The buzzards will FEAST on their CARCASSES.
1029,Athqor Games,Not going to lie Joe is been more mature then Donald trump
1030,Coyote Style Pro,"Im #JustSayiajin This is the kinda #rhetorichi that preludes tyranny...

2:05:42"
1031,Kam sam,No matter which side your on we can all agree this debate was a sad excuse of one.
1032,Serlixe,Looks like a game show
1033,Mary Nix,alan jackson
1034,You already know,Wtf. Y’all are sick
1035,Tennis Guy71,Did Kamala answer any question or did she talk a lot of BS democrats talking points? By the time the election gets here Biden won't even remember who Kamala is.
1036,Nicholas Pilot,I don't want a president who gives his coke son a job and waste tax money on it....no
1037,Wayne Macomson,How's that BS adversarial system workin' 4 ya 'merica? Good and sick yet of being used and lied to about everything? Then maybe getting off a runaway doomsday machine might interest you..
1038,C K,Asinine biased moderator
1039,Joseph Owusu,Biden 2020vote vote blue 💙💙💙💙💙
1040,Mary Cantu,Ask Pukosi how much of OUR stolen $$$ she pulled out of Deutsche bank before it's FALL????????
1041,Teri Adixieangel1,What a joke
1042,Barbara Grinager,Go trump go!!!!we love you
1043,Meme King,"Those percentages don't add up, someone enlighten me."
1044,Coyote Style Pro,This debate is PURE 5th grade energy
1045,mad gar,"how is trump losing the race? just like 2016, they all lie about the polls. there is no real way to see how many are going to vote and if you did your committing fraud."
1046,peacependants,Why can’t they talk about politics instead of literally only pointing fingers at each other?
1047,Good Servant,She has a large area between nose and top lip for a nice mustache
1048,Nunya Bizness,"I SPENT THE TIME READING THE TRANSCRIPT OF THE FIRST PRESIDENTIAL DEBATE AND LEAVING OUT THE BACK AND FORTH I HAVE TALLIED THE TIMES THAT EACH CANDIDATE SPOKE AND WAS INTERRUPTED.

1ST QUESTION FOR TRUMP"
1049,Tất Vạn An,"you better do farming job joe, it fits you."
1050,American Jedi,Actors feeding us bullsheet
1051,NadeCook LIVE,Would biden even last a full term
1052,Bob Doblin,"Dr faustus and cdc said if we did EVERYTHING right then 250k would be dead by April.... with up to 2million by years end. Yet here we are in Octobet, still below 250k. To call trumps handling of the virus anything but stellar is factually inaccurate. Got doubts? Just ask the lefties saint and king or science dr fausti. Biden fight back? Dont make me horse laugh!"
1053,Yolanda Caballero,NoJoe the liiar
1054,Alex Klein,"Democrat Pro China, Biden promise lots of things, nothing happen in 47 years 
Suppress China, vote for Trump
Good Job/ economy vote for Trump
Support military, vote for Trump"
1055,mykael outley,it pains me to watch this but i need (as an American) to know their views and who to vote for
1056,Fat Albert,"If the debate went so well for Joe, how come his people don't want to do it again live?"
1057,BMG Fury,Communist broadcast system CBS
1058,Patricia Patrician,Wow. He really did have to debate both of them.
1059,Danny Johnson,Chaotic ?  Saying that ONLY Because Biden lost
1060,fallenSlave,"The fact that this newsstation labels the debate as chaotic proves that they do not want that YOU to decide, but force feed you their own opinion..."
1061,Jason Dayton,CBSN enjoys tossing Bidens salad. Biden is like a whispering eye to them.  Biden lied so much it was not enough funny.
1062,Mary Brackman,"By the way, affirmative action, not as big of a deal as it was in the past I know, but did you realize some colleges have affirmative action for Whites these days?  You know how smart those orientals are!  So some colleges. take that into consideration by giving whites. A leg up above Chinese , etc."
1063,Mary Cantu,They shall have NO REFUGE!!!!!!!!
1064,Coyote Style Pro,"+10 points to Trump for 
Bringing back foozball
Cuz yeah,, we rly needed more of that and
Not housing justice, wealth equality, and blahblahblah"
1065,Radfay Knelanger,Why you didn't notice that Hillary  Clinton has a mic in her ear somebody else is telling her what to say she is smart enough
1066,Jeremy Mayer,Trump is BLOWING IT!
1067,Skeltek,"Infrastructure maintenance has to be paid. If rich people and the ‘economy’ pay less, others have to compensate by paying more."
1068,David S,One side is a narcissist comedian and the other is a washed up puppet of the establishment. Can we say Democracy doesn't work? YES or YES?
1069,Above Average Joe,That .. Is simply not .. true ..  plot twist : it’s true
1070,Wayne Macomson,Pepe LePew what a slimmy liar. What CBS is all about.
1071,Toni Orta,Trust no man but God
1072,Bryan Swenson,Biden had 47 years and those democrats gave nothing back to the American people. Sold us out to China.  High taxes and inflation under democrats.
1073,David S,"I wouldn't want my country to led by Trump but damm his a funny entertainer, he should be a stand up."
1074,Genghis Khan,"""I am the democratic party"" Joke Biden"
1075,Jung Fit,your time is near satanic minions
1076,gussiebee thad's mom,Why does Wallace keep calling Joe the Vice President???
1077,Bernin_4_Justice,"Talking about how people long ago in Iowa were thinking about/voting based on how the candidate would do on the stage against Trump... It's notable then, Biden wasn't even one of the top 3 candidates chosen in the Iowa caucuses."
1078,DxTrixterz,Why do we have two men in their 70s running for presidency? I mean no ill will towards both of them but who knows if they will be alive for next 4 years. Shouldn't there be someone younger going to be president?
1079,Sylvia Rodriguez,Joe talk about Trump and peaceful debate he has let these riots go on them democrats need to all be let out of office. What has joe biden done nothing nada. Trump 2020
1080,lön L,Vote for a clown - get a circus!
1081,Live ToBe,TRUMP 2020
1082,Frederic De Keyser,Trump 2020!!!
1083,stephen sampson,Joe Biden for president! 2021!!!!!!!!!!!!!!!!
1084,Patricia Haynes,Oh my goodness look what President Trump gone through are you with CNN
1085,Sebastian,"literally all u hear is ""mr president"" over and over or ""can u be quiet"" like dam yall rlly support this child cant believe he got elected as president"
1086,Luci fer,so when are we gonna acknowledge the fact the biden avoided the question about his son and even told trump 'i dont want to talk about family. but we can talk about yours all night' and shifted it away from his son as fast as he could?
1087,black beast goku,They were debating like elementary kids explaining their side of the story in a fight.
1088,Danielle Schneider,"Talking to biden is like talking to a loaf of bread
Our president yet again was treated unfairly. Chris wallace was on epstein island... So President Trump was debating two criminals, plus all the people in bidens ear telling him what to say"
1089,Eastside E,Trump sounds like he’s trying to convince himself. Joe Biden sound like a kid that is getting bullied and have no comeback
1090,BLOODless RVC,China ate your lunch Joe
1091,Spirit Anon,They sure are scared of Trump judging by the ever increasing lies the left has to tell on the mainstream media.
1092,Marion Lewis,"Did Biden actually tell the president ""Will you shut up""?

I was shocked. But I couldn't stop laughing."
1093,Lilli pad,"Trump unfortunately has right.  Fraud like never before, the dems playing extremely dirty.  Trump up against satan and demonic forces.  The media is not on his side.  Biden sadly looks like he is sick and already dead, shame.  
Trump had to interrupt, Biden looked wired up and like a robotic controlled."
1094,Mugaka Murakumo,"Like 2 freaking kids with a weak parent trying to keep the peace. God, this was hilarious. 😆 😂

50:16 JUST...*GLORIOUS*"
1095,The Spider Mastermind,Now this is what I call pure entertainment
1096,Kotna Kerry,I kinda enjoy the 'mouth fight' between the two old KIDS. Best entertainment program ever. The debating rules might change because of them. LOL
1097,Alex Steel,Trump and covide together!
1098,Randy Flores,"After the 33rd minute, randomly skip ahead in the video and if they're arguing, take a shot."
1099,Assassinate Justin Y,Damn at this point Kanye West should become president 😂
1100,simple grace,They should have had their shock collars on.. serious misbehavior
1101,Fakten verbreiten,"Hey guys, you can sing together but not talk."
1102,Becky George,"All thanks to Dr godfather for helping me to  bring back my husband, I was heartbroken when my husband told me is over between us for three years, one day I was on the internet when I say a testimony about a great spell caster called Dr godfather, how he help a woman to bring back her husband who was divorce  for  5years, so I also contacted Dr godfather he told me all I need to do and I did as I was told, he also told me within 3days my boyfriend will be back, I was so surprise to see my lover begging me that he is so sorry, I'm so happy my boyfriend is back to me, if you are in need of any kind of spell casting you can also contact him today on his email drgodfatherspellcaster1 @"
1103,Alyssa Comley,Yay Football is back ! ◡̈
1104,zippy doodah,"Is that the best America has to offer, two old crooks. Sad"
1105,Madz _,"at this point, i'm just sitting in my living room in my los angeles apartment thinking that a meteor will crash onto us, leaving nothing but the animals, greenery, and all in all nature alive"
1106,Angelina Zambrano,I’m going to cry 😭
1107,Zoe Z,"People who rely on captions, how are y’all doing?"
1108,bryant nonya,"This is by far the most entertaining political debate in history!

They need to come up with a national political grievance day where they have politicians cut each other to the bone in debates like they did in this masterpiece right here!"
1109,Noah Neck,Tiktokroom looks different here....
1110,ashesfrombones,the problem is Dumb-o Trump interrupting every 4 seconds
1111,K1LL3H0T_CJ,How many times did joe Biden say “Here’s The Deal”😂
1112,WonderWoman,"Watching from the Netherlands: I'm very annoyed by the fact how Trump constantly interrupts Biden,,,,Anti-social man!"
1113,covid-720g,#Trump2020
1114,Jonathan Alverna,Lmfaoooo...I feel like most of you are underestimating Trump mouth. If you shut his mic....Im pretty sure he would just get loud enough for us to hear anyway....
1115,Warren A Story,Joe Biden is a 🐍
1116,Diet Bleach,34:40 Start
1117,AcesHunteRRR,Not going to lie but I want to know how Biden was finishing his sentences. That’s the real surprise here
1118,Michael majs,Fake news
1119,Brent,#Trump
1120,Patricia Haynes,People can not stand truth why don't you check CNN
1121,Xavier.Y. Xie,"Let the record shows, the sentence ""You are No.2"" is said on American Presidential Debate. What a joke lol💩 💩 💩"
1122,MINDYWAAAA,rips hair out
1123,Coyote Style Pro,"The fictional futuristic police force that Biden is describing
Is basically a concept from a movie called EQUILIBRIUM 
Also maybe MINORITY REPORT (Tom Cruise :D)"
1124,YoungBin Jin,"When is Biden's ""shut up"" moment?"
1125,nick trian,"I am really struggling to understand how those two clowns were selected out of  328.2 million Americans to rule the whole country.   

""Tyranny naturally arises out of democracy."" 
Plato"
1126,M D,The winner of last nights much anticipated debate goes to white elderly men
1127,Dr Martin,Trump WON!
1128,Marilyn Ann Manes,TRUMP/PENCE❤️2020.
1129,Carter Novak,"33:00 is where the actual debate begins, folks. Welcome to the circus."
