,Name,Comment
635,FX NEPTUNE,These candidates are both not good in debate. Over emphasizing on wearing masks not in perfectly protecting the US people. I guess the winner hear is one who will be creative enough in   giving us new styles and techniques on wearing masks...... How I wish they explained with more details moistly in favour of the US people......
636,Ron Takabuda,"👍👍👍Congratulations in advance to DJT the next Tuesday.(Nov2,2020)👉👍👍"
637,Nav Svarīgi,"Jeb Bush, we need Bush to fix this mess. If Bush was running I'd be hopeful, now I don't even want to vote. One thing I like is #Bidencare.."
638,Anthony Holgate,"Joe said I couldn't get my job done because of someone else."" a republican congress""."
639,Christian Agulueokoye,Biden is full of mistakes. Each time trump pins him with a fault. He call that a mistake.  So America watch out.
640,The Guv'nor,"The bias from the moderator is really disappointing..
""Who built the cages Joe, who built the cages?""...
and the moderator moves on..."
641,Diamondback,Jim Carey !!!
642,Diane Wheeler,"Forget an election, let’s have Trump vs Biden, Boxing rules with no rehydration clause, winner takes all"
643,GALAL Saied,the democratic when they lose the elections became a dictatorship party
644,Andrew Mcguigan,"COVID...... C.O.V.I.D 
C.HINA'S O.NLY V.ICTORY IS D.EATH."
645,0 2,"Biden 2020, Georgia"
646,Becky Davies,Yeah chicken said that go on trump
647,Aiden Kerr,She lets trump respond for like 5 seconds but then let’s Biden respond for a whole minute damn near.
648,M R Jannat Swapon,"Needs Only 12 subscriber!!

-------------------------------"
649,David Khugaev,"Russia never comes close to our borders ,its usa everywhere  all cost every country in europe usa military there."
650,Su Joung Lim,Why does Biden sound like a broken radio
651,Kamikaze Tsunami,No thanks. We don't need any damn poisonous vaccines.
652,Chronometer,Why is the audio so low?
653,gonca ışıldar,game of zones
654,Becky Davies,Trump is a good man come on he's okay
655,ken dumont,Joe Biden talks like a con man and he isn t that smart. He is simply taking money from other countries in the world and pockets it and even makes his family as rich as they can without getting caught. Don t ever vote for Biden we will wind up in hell before his first term is over.
656,Daina Cunningham,MARAJUANA IS THE CURE FOR COVID‼️‼️‼️‼️‼️‼️‼️
657,Hahn,God bless America
658,james dampier,"""My name is Joe Biden and I'm happy to report, thousands and thousands of Americans are dying all over the place because of Corona and it's Trump's fault, ha ha  ha!""👎🏾"
659,paddy maguire,Nice tan bruh
660,FX NEPTUNE,Here will be*(mistake)
661,Johnson WICKSTON,There's a reason why Biden was not elected as president back in 1987 and he waited 30 years to make people  forget his mistake
662,Kennon Williams,Yall see that they not caring about the poor...only the  middle class aand rich class
663,Asnake Ahmed,U.S.A for the past 4 years there is no president
664,PRBRP91,"In 2008 john mccain stood against a personal insult on Obama, how far backwards has the US gone since then 

Trump has torn the US in half and stands to benefit most from it"
665,Yato is back,ollare ollare ollare
666,David M,Trump ripping in to biden 😂 😂 😂 😂 😂
667,Markoveli561,Dam Joe biden how is Abraham Lincoln racist?
668,Deborra Strom,I love how Trump.is on the Right...of stage via camera view & Biden on the left. ( Look for clues in plain site.)
669,M Al,TRUMP :.. UHm... LIE.. LIE.. LIE... LIE... LIE...  AND LIE... KABALA me.. NETHANYAHU.. LIE... LIE.. THE BLABLA..
670,J W,Why they not talk about Biden’s hard drive
671,Kirk Moody,Good Night.
672,icecube606,1 and a half hours of he said she said
673,Lenny Muñoz,Trump 2020 ‼️🔥
674,Robert Luo,Hope next time  America will.have better candidates
675,Darryl Gibson,Great response from The President!
676,Isac Leyva,Lol que rrisa meda 🤣🤣
677,Winter Frost,Biden=SK Nuclear War? Chinese war?
678,way2girly,I’m sorry but Joe isn’t making sense ... 😂
679,Factual Fox,"Philosophical question:
If a Biden makes a gaffe at a rally but there's nobody there to hear it, does it make a sound?"
680,David Khugaev,About stock market Hes Right!
681,elvis alb,this should be on netfix
682,kishan singh,Every loser forecasting that trump lose..I think trump will win this election...vote for trump..
683,Metz Ngutu,History
684,Dan z Man,"I've to say this two boys, have learnt from last time disobedient debate."
685,Michael W,That level of dementia is frightening.
686,jester26uk,from the UK good luck mr president.
687,Nancy Hafez,Ok biden look like he just wants to pickup a fight with Trump to get him out of control so he will look cool at the end of the day. I feels irritated when i hear biden to be honest and i don't know why !!!??
688,Excavation Nation,This is such bs.
689,Oak s,24:00 u can clearly see he trying to remember his name lol
690,Junior Donti,"Trump  done a good job... not even doctors know covid 19 is...how is Joe going to do a better job ???...biden the one doing business with other country's...biden just trying to look nice and talk nice honestly he care man he's just a other  ""George Bush"".😆"
691,ali islam,Trump saved USA economy
692,Andrew Mcmahon,MAGA 2020
693,A S.T,Congratulations to Biden ..... he will definitely win ....
694,M G,NY and CA is dead....he's right....
695,Natural Beauties,Trump is a great liar ever I seen in my life
696,MaximumFortnite,"Like: Donald Trump

Reply: Joe Biden"
697,Jack Emeka,Biden has failed by issueing statement
698,Harry Moore,eric andre
699,emma cls,Me living in begium but still watching this because I think it’s interesing🥰😂
700,Enn Kae,Biden has to be the worst candidate ever.  It's like watching a Monty Python sketch!
701,राम पुंडे,shutdown virus  :Biden 😂😂😂
702,Koeit,Trumps hands the whole time 🤗
703,renagadebilly2007,"what a dumpster fire, this is a joke."
704,irrelevant ideology,"Man,the left LOVES playing on emotions. Smh so manipulative."
705,Melissa Mistvalley,Idk who i like..
706,Ancient Sophos,"About COVID19, Trump is right. He says the same thing President Magufuli of Tanzania said and it worked wonderfully, ""Learn to live with the Virus"". Biden has lost it already."
707,Brett Clark,FEAR TACTICS. LOST!
708,Carlos Toledo,Evidently the lady coordinator of debate is favouring Joe Biden always letting him talk and cutting the responses of Trump.
709,josh macpherson,"institutional racism does exist.,., it's called democrat policy.,., joe remembers.,., he fought for segregation.,., ';'"
710,Guanlim Koh,WWE=World Worm Entertainment
711,Jerry Means,Biden such a yes man
712,Kamlesh Patel,Bloods vs crips 3030
713,dog fish,obama care -> biden care. Whats next?
714,grouchobono,5:32 Slim Joe spittin' rhymes
715,Jonathan Mashange,JOE
716,Łukasz Łapczyński,Donald Trump 3:0 Joe Weeden
717,Wise Wizard,Demoncrats
718,bob stone,none please.
719,Patrick Masterson,Economics 101...minimum wage increases force all costs up as well...DUH!
720,Sergio 2006,"Trump won :)
Biden said c’mon too much!"
721,Prince Edward,If Trump lost ..... China 🇨🇳 celebrations 🎊 n time to penetrate American buying over more American company n made the Americans work for China companies. The dragon 🐉 is back soon .....
722,hamid arya,With  taxes
723,Kamal Jihad,The only difference between trump and biden is the tie's color lolll
724,ss eric,big guy is your son?
725,Wynand Labuschagne,"Well from an outsider, i love president trump, he was well prepared. I'd vote for trump any day."
726,Nancy Laclair-Pointer,"I am so tired of hearing president Trump saying that the virus is ""China's Fault"""
727,Samuel Oneto,"More died from H1N1 , and the Biden was the Vice then. 
Man , Joe can't stop putting his foot in his mouth"
728,Killer ozone explores,not getting that vaccine
729,Dustin Hudson,Joe Biden is steady scared of a spicy flu
730,getachew kedir,What opporitunities to developing countries?
731,Ivan Privalikhin,"It's like a confused Mitt Romney, city Bank picked him for Obama to sway 50/50 voters that just liked Romney coz he's white. Biden has the same speech patterns each time, like he  just seems so fake. And didn't the Johnson and Johnson trials fail recently?"
732,Ian Folmar,PENN TAXPAYERS FOR TRUMP !!!!!!!! JOBS$$$$ !!!! find another job !!!!! TRUMP CHANGE...
733,Tom Maz,"14:00 WHO, Doctors and whole scientific world  cannot shut down the virus but Joe will :)"
734,Dominique Janse Van Rensburg,My Brain hursts 😒
735,Conor,"I feel so bad for that guy, becomes president and gets put through a phony witch hunt. Nobody even noticed he did the most for the blacks since good old Abe died. q_q"
736,Lacie Hamblin,Cmon cmon cmon
737,Rodney Jones,Biden is talking facts. Trump keep getting on bidens family
738,Momodou Barrie,Where is kanye west?
739,joston Fernandez,Trumph zindabad
740,robert fisher,Robert 1249 Carlisle ave Dayton Ohio 45420
741,Joseph Sankhil,This show is better than American got talent.
742,TTV_CLAPZ clan,So all the old man said was trump was once a International Business man with a lot of bank accounts wooiw
743,Invisible man Invisible man,"This woman should be sacked
So sided with Biden..."
744,BOH BOH,VOTE BIDEN!!!!!!⭐
745,「 Lemon 」,im australian but my god this is funny
746,Bobby Newyork,Both of u are the same
747,Mr Peter,Biden failed! He can't even talk!
748,stricltyz Euros,The host is a alien
749,Leyla A,R
750,Ferhan Muhammed Gursum,BIDEN BE AALAADIN TRUMP GOT AALADIN 19 KEEP YOUR AALADIN 2KM FROM TRUMP
751,Apostle Carl Heart,Joe looks tired
752,alex bartschi,"I honestly don't know how trump remembers his bank information from 2013 so well, I can't remember what I had for lunch two days ago lol"
753,Omar ps,So when  the results will  be??
754,Kelsey Hall,Stuttering biden...no biden 2 times is his name
755,Earth Army,#prince_ea_for_president
756,happy Halloween,biden
757,I GET DOWN CRAZY,I was here at 157k views.. I'll be back in a week and check the views again.
758,Javier Fernandez,"GLOBALISTS NO! , TRUMP YES!"
759,kenny lars,What wrong with that birds jaw  ??
760,Tony Shaw,Well done Donald
761,Mudassir Khan,I like bedan
762,Anthony Holgate,Who built the cages Joe.
763,CaptainSovjet,Biden
764,Teressa Thomas,How can Donald trump bring up Joe Biden son has passed away
765,Gazz Dean,I thought his name was GEORGE Trump no?
766,A Jordan,One should worry what is happening in France then US
767,Bran Kind,"Yeah, Joe, we know your character. It’s in Hunter’s laptop. LMFAO"
768,Daniel & Cherry Pham,"Action speak louder than talk. Action don’t tell lie. Biden just talk and lot of empty promises and whatever he did is a mistake ( that he been admitted) and he have been in politic for years and can’t do anything that why Trump is in the seat due to Obama and Biden had do nothing good. Look at Trump, he just been in politic for few years and as president he had done so many thing that other president and Obama and Biden can only promise. Well, we all know politic lie. But atleast, Trump had done more than any other president add up just within 3 to 4 years. With Trump we see action. Good luck American people."
769,Sam G,Both are Rothschild puppets 😂
770,Jadson Farms,"This is worsest election presidential debate I have ever seen.
This crazy woman, CNN report, she does not know how to make interview to the candidates.
Moreover, she was giving more chance for Joe Biden to say than Trump"
771,David Khugaev,More people Die from   Cancer1800People  every day . and cardio vascular diseases 1600 people every day  who talks about it ?! 🤷‍♂️ most people recover from Corna virus
772,TOPFLIGHT 602,Poor SLEEPY JOE!
773,Melanie Merryman,Seriously biden might as well be the devil putting fear into the people.i understand.  Deaths have happened but trump is right we cant close america down because there wont be America. I was sick last January along with my 6 year old and boyfriend we are fine. Npw my heart does go out to the people who have respiratory or health problems. It could affect them different. I know i was depressed by staying home . fear and isolation will destroy alone
774,Night Hawk,Biden 2020
775,faeza murad,Trummmmmmp yeeeeeeeees 2020
776,Jarred Grondein,"I know more people who have died from depression and loneliness due to the way Covid-19 is being handled, more than covid-19 itself.  WHERE IS THEIR HELP?  WHAT IS THEIR DEATH TOLL??? U THINK Biden and the puppettiers care???"
777,Hamid Mirzaei,What brand is Hunter's laptop?
778,robert fisher,God bless jesus christ
779,potygenesis,No
780,ALLDAY-EVERYDAY,Jo Jorgensen 2020 and forever
781,Andrea Usma,Biden lost focus .... And also uses God's name in vain....
782,Kamille Pierce,Who built the cages😭😭
783,Neoncorolla,Vote #Kanye
784,hamid arya,"Just the most important. 
...he don't appreciate the  sacrifice of soldiers or people of America....   just he   is reach he wants  to be  in this position........"
785,Navnath Najan,Leader quality in trump
786,Apostle Carl Heart,Who built the cages
787,Rodion Raskolnikov,Just letting Biden talk for more than ten seconds is the best weapon against his own campaign.
788,Lalu baba navy cap making Lalu,محمد ہمارے بڑی شان والے
789,MANJUNATH RAI,Trump...😍😍😍
790,Furqan Idrishi,Wake up America 🤣🤣🤣🤣🤣
791,Jaclyn Moser,Where is trump's wedding ring
792,Kevatchi Ralzin,"iT CaMe FrOm cHiNa!!!!

I love when he says that.
😂😂😂"
793,Pamela Folse,Its the end of the world god is calling us home if Biden wins then everybody's bucked
794,Nozir Ali,"Wait ,i thought trump had corona,wtf did he attend the election than?"
795,Pawan Kumar Official Vlogs,Lovely debate
796,Phạm Đông,Why the lady always interrupted Trump turns? LET THE MAN FINISH HIS LINES! She has a big bias against Trump!
797,Haniya,"The moment i started this video, i had a after thoughts about it. AND I'M SMILING NOW 😂"
798,Isaac Lang,Unite the people!
799,Matona Magopeni,Wish Trevor Noah was the one asking the questions
800,Теодора Господинова,Biden
801,MsAaronmason,“Enjoy the show”😊
802,Edwin Aguila,How about the Puerto Ricans
803,Brenda Overholser,Trump at least is fighting to save people's lives not oh we got so many dead and all this he is trying to keep people alive he's not God but he is a human being and he trying people like Joe Biden just wants to be the president and bossy
804,Christmas Love,hallmark movie
805,Wong Joman,I got here bcoz of tiktok 😳
806,Paul Thomas Shepherd,Biden on climate change proposes all homes to be retrofitted. What he does not inform us on is that each home owner will have to self-pay to do it at enormous cost and have their homes shut down and confiscated when they cannot afford to do it. Biden's long range plan is the confiscation of homes and private property as a part and portion of total a total government power take over.
807,fei xie,"中国的共产党总是在国内宣传表现冲锋在前，而且中国作为联合国常任理事国，应该会对这个高尚的国家《宪法》立法行为冲锋在前作出表率，先在中国《宪法》立法把贪污腐败比例作为政权合法的决定性指标之一，至于不贪污腐败是否干活和执政具体业绩指标等其它考核指标，3个月之后再定，如果遵守职责和高尚的人不致于在这方面落后，这样为世界反贪污腐败作出表率，联合国若推行这项世界各国《宪法》立法，可能减少世界各国以战争确定政权的方式，为世界人权、民主、法治、科学精神传说中的普世价值观作基础性的推广。而且应该提请联合国成立世界首席大法官、调查官联盟，……。: 关于任何一个政权，我觉得要不就允许人民合理的反贪污腐败，包括《宪法》立法确定不合法政权或某级政府的标准，比如某个时点开始随机翻牌抽样调查在岗官员违反《刑法》达30%以上，也要有合理的经济等考核指标，(普及宣传提高全国可能选民素质，至少能看懂比较详细的考核指标。)哪个政党执政都一样，不要总靠战争确定政权，打战会死很多军人和无辜者，良性竞争比恶性冲突好，……;要不就不被联合国承认是合法政权，因为造反的政权没法律标准，谁也没资格说自己的政权是合法政权，如果一定要比军事战争，世界大战可能全国全世界大部分人都…… 《爱贪污腐败或许不算爱国2019》(关系到各位利益和生死） 存海外网盘文件 ，可用免费VPN显示和下载,网址："
808,ROYAL ENTERTAINMENT,TRUMP 2020❤🙏❤🙏❤🙏
809,Engi,Kindergarten
810,THATGUYDILLAN,Biden 2020
811,The Real Maxy B,"Kristen: ↓, ←, L1, ↓, ↓, R2, ↓, L2, ↓"
812,Mehvish Zakir,"I am an Indian n My fav. President of all the time was Barack Obama.. i miss him so much,he was not only a great President but also a great personality and human.. I seriously feel sick whenever i see Trump,  i wanna request the people of America to not vote him.He is not even a good humanbeing forgt about presidency.."
813,Jesus Espinoza,Who wants starbuck?
814,MrOutlaw,"Joe is a criminal, he is going to lie his way through the election, and his son is corrupted just like him. Biden will end carona, but not the right way. 
#Trump2020"
815,Rossana Alvarado,The moderator is gorgeous.. the symmetry in her face... Its eye catching
816,Crazy Clown,Whoever wins just don't deal with CHINA
817,黃屍,Biden 2020
818,wimthetim,"Trump is basically a joke at this point, a really really really really really really really really really really really really BAD joke
he would be hilarious if he wasnt trying to run a country, i honestly wouldnt let him run the local pub
he actually believes his own lies. Thats the scary part"
819,Lin Kesh,What’s her name? She’s hot isn’t
820,Galantis,"FROM FURURE I COME, READ THIS message for this present, biden is going to win and trump will not want to give biden the victory of election, saying that biden has chetaed the votes ,and he will start a secret investigation pretending to still be the president and trying to put down biden ,and fake all America...ill go back to the future, things will be worse,end is near"
821,Rus Roydon,"Joe shouldn't be allowed to operate a toaster, let alone run for president. Incoherent fumbling old fool who's best play at looking like he's on top of things is waving around a pen 🤣"
822,V S,Joe and Kamala Harris are poised for a landslide victory.
823,Mr Best,Biden go back to the basement
824,Omar Syed,After constant thinking which old man should be the president of USA I have decided to vote for Osama Bin Laden.
825,Laura Berlusconi,Trump 2020. Greetings from Australia.
826,MinG Fu,"Tobacco still kills more in US each year according to CDC. Maybe not this year though, because people stopped smoking due to covid. Na Mean?"
827,Bryan Peters,AMERICANS DONT PANIC...........As i sit on my toilet paper throne
828,rabin rabin,Biden
829,Randomer,"Im Spirit Seer, Trump and Biden are red. Doc on me"
830,Joel Summer,Disoriented Biden.What a shame.
831,Fafi,Joe just give a answer to the leaked emails of your son Hunter
832,Chad,Biden doesn't even know who he's running against 🤦 https://nationalpost.com/news/world/2020-u-s-presidential-election-joe-biden-donald-trump-george-w-bush
833,Benyo,Indian girl asking 2 white men about the future of country built on terrorizing native women by white men. Marvelous.
834,rick sanches,My middle class family is doing just fine DONT TELL ME HOW IM DOING BIDEN
835,Rakesh Sharma,World leaders globally should be no more than 50 years of age to hold office.
836,Old Soul,Why does Biden get more talk time for hypothetical things that are untrue?
837,Mira Fischer,"Next Job  vor Trump: Comedian, i didn’t laugh so much in a long time 😂"
838,Rev OD,The moderator and everything is against trump but he will Win .
839,Peter Dodson,Ok...Legit....these people posting comments are new profiles...it's all bots.
840,Anshul Choubey,TRUMP is OP 😂😂😂🤣🤣🤣
841,Edmond Finucane,Are schools still shut in America?
842,Queen Tanya,"Wait!  I thought Trump had Corona virus, did he recover  that quick?🤔"
843,Bart Drozdek,All three are acting out.
844,Nickysan1980,Go Biden!!!!1
845,Abraham Lincoln,I haven’t seen Democrats this mad since I freed their slaves
846,note is,"Does it really matter who wins!
America is a secret dictatorship!"
847,Jozsika Bari,I always hated trump........until now
848,robert fisher,God bless trump
849,robert fisher,God bless trump
850,Major Van Bloodnok,"51:29 Trump is begrudgingly given a 10 second response before being interrupted by the moderator 8 seconds later.
51:50 Biden then interrupts the moderator, is allowed an uninterrupted response which he does for 32 seconds.
Whoever wins, the American people lose because there's no-one to hold the press to account.
Until of course they've lost all their credibility."
851,robert fisher,God bless trump
852,robert fisher,God bless trump
853,robert fisher,God bless trump
854,robert fisher,God bless trump
855,Damian,That was the best episode of Spitting Image I've ever seen
856,BOH BOH,VOTE BIDEN 2020 👍🏻
857,JB,BIDEN IS LAUGHABLE
858,Savaging Timikrat,Why are they cheating trump on this debate he does not get to respond back
859,Milton Livramento,There is no cure for the rona
860,Amal Benny,"Trump is not the best public speaker...if he had done a better pr work highlighting his achievements and questioning what the democrats done and of he had kept his mouth shut in many situations then he would have won for sure....to be frank Trump was a better president than Obama...better financial polices resulted in all time low unemployment rates and all time best stock market bull run...if it wasn't for trump and his policies America wouldn't survive covid which would collapse the whole world economy...people find him as islamophobic just because he was against immigration....even i won't let just  anybody  to enter my home,he should be worthy of it....pro trump✌️....Jo Biden won't even open his mouth properly"
861,datfoojr,Joe Biden saying the same shi
862,Richard Scruggs,"They left me a mess? The national debt is way larger many trillions worse 
And He’s golfing"
863,alexandru tomita,biden is a mdf lier!!!
864,Nabil Nistar,Who won?
865,Joshua Cross,Biden 2020
866,truth light,Trump and his son had covid and didnt die.  So its like a flu by the way many people die with the common flu.
867,asyraf razalie,I want CAM BRADY for President!
868,Kennon Williams,He only for rich americans
869,min ko ko tun,Poor job Biden Did for 8 ywears.
870,0 2,Biden 2020
871,Its Mikey,Idk bro blue tie kinda sus
872,Welcome to story and gaming time 85 or something,I vote joe
873,Phuong Khuong,Joe Biden make money from China and russia
874,Acropolis Now,Biden is pathetic. They way he keeps saying 'come on' in that way is almost insufferable.
875,rabin rabin,biden would be great prsident
876,Priya Thomas,"I heard the us has a wrong president, I hope for the world if their next won't be a preprogrammed robot that any human can see he will talk about his mask from the steps he took to the stage."
877,sponge bob,if trump wins it's better the relationship between the Philippines and the USA if joe wins welcome china welcome russia then all drug dealers against the philippines can enter
878,REALLY JONEZ,Biden looks like night king
879,Brody Ashby,Obama built the cages
880,Rishikesh Sonawane,Trump✌
881,alia yasmin,"At this point, trump is now my favorite hes being true and honest he actually knows WHAT IS ACTUALLY GOING ON RN! Biden, well hes spitting out lies and hes being his past. Im sorry  for biden lovers and peeps who vote for biden but trump is spitting out honest facts rn."
882,KSA Saami,Give them both gas balloon
883,Rustam Tashpulatov,"I am Canadian and have no stoke in this election. I am also a living, real person living in Alberta and I am not a troll. Thus, I believe I can be objective. I personally see a huge weakness with Biden because on many issues he is either intentionally lying or just has a wishful thinking.
For my example, I will use only two issues: Immigration and Energy. On immigration, he is promising on Day one to restore DACA and provide a path for citizenship for the undocumented alliens. However, he conveniently forgets that any changes to Immigration and Naturalization Act requires Congress approval and even among the moderate Democrats there is no appetite for another Amnesty. The last Amnesty was done by Reagan which is billions years ago in the election timeframe. However, with XX years the pool of the illegal immigrants have pretty much replenished. What is the guarantee that after another amnesty we shall not have more illegal immigrants coming here hoping to get another Amnesty down the road?"
884,Alex Jackson,Wait yall actually watched all of this-
885,Cave Man,Donald trump is the ANTI_christ....im waiting to watch the elections.😎 The simpsons always hit the future on point. 😋
886,Brenda Overholser,If we lose 2000 more 100 people it's because God takes them not because Donald Trump does
887,Supreme Cat,trump keeps switching topic
888,Janet Decemberlock,Who built the cages Joe??? Lolol
889,Gabriel Castle,Go Biden has no clue what’s going on. Trumps right. Biden did nothing for healthcare during his entire political career. Why should we believe anything now. People don’t like trump for the simple fact that he doesn’t agree with democrats and rightfully so.
890,Zader 905,"Donald trump actually making valid points 
Biden: trump is xenophobic"
891,Tala Amjad,Team biden
892,ALLDAY-EVERYDAY,Kanya West for president
893,MRIbrain S,"This was the he said, they said...what  a JOKE !!!"
894,Maria Rivera,That lady  is so rude  whit trump.
895,Koch Asean,Unable to listen either His tiny hand is too distracting! Or he just blah blah never answer the questions . Biden has the upper hand literally!
896,Alican Okan,donald out joe in
897,hamid arya,See  he has no answer
898,koolkid2932,Typical politician answers from Biden lol
899,hamid arya,My understanding is if American   submit   the   are future... with   a reach   idea or idiot.....and the most  he is a nationalist.....  we saw u saw all
900,cernat cornel,🇷🇴🇷🇴🇷🇴🇷🇴 Romania love Trump..💪💪💪✌️✌️✌️✌️✌️
901,Hi. Sanai,"as much as a prefer biden, this years candidates are a joke, same as last year. settle for biden though, one is a bigger idiot."
902,Shu Ivy,"At 12:06
Trump:  I take full responsibility.. it’s not my fault that it came here🤦🏽‍♀️🤣🤣🤣"
903,Ian Holland,Trump we need 4 more years. Guys got balls
904,steven muñoz granados,Can't believe that such an important debate has such a piece of audio
905,Bunny Girl,"People who want to vote for blue-
Biden2020! 💙💙💙"
906,Matteo A.,Would have been better if they rapped it out tbh...
907,Angela Ray,bring the scientists in to talk about environmental issues!
908,kevin kell,Biden gets the vote
909,Aminullah Marwat,DEVIL'S DEBATE😁😁😁😁
910,Claud Ndong,If Americans go in for Biden that's the end of America
911,Raymond Smallze,Please biden answer a question
912,Jamil R Chowdhury,What a Miracle ! He is so gentle in the final debate.
913,Richard Baron,"Trump for me, Biden in my opinion cannot be trusted.."
914,ali raza,Hey Americans I’m afghan on other side of the world. First why she don’t want trump talk . And Biden is politicians trump is not he is business man and for Americans he is the best one like president resovailt . Biden knows how to twist ur mind on his side don’t think it’s 2020 u know everything Biden lives also in 2020 . In world war 2 Americans had good allied Soviet and never had till this time . Now not allied but not enemy like before and till this day we afghans paying the price . Sorry Americans for ur army that not made a lot money in trump administration in Afghanistan.
915,Jorja Klokocnik,Biden really likes to lie trump 2020!
916,John Barry,Vociferous I apologize But I give upside I will.die
917,G K,"Not understand this two big man. Look like not a leader to learn the country. No any future plans. Only debate the corruption. And cheating 
Of citizens"
918,Stephen Irwin,Lie news is disgusting and constantly lies
919,cedric belle,"Isn't this an australian news source, why do they care about the United States 😒"
920,Ebimoweni Napoleon,"Biden don't have a clear program and objective for America. Trump's is pragmatic, objective and definite. I  recommend Trump's to be elected for the office of the presidency."
921,pietje belll,joe are fail
922,Cueto AA,"1:19:24 
Danm. When he said "" How FILTHY it is"" that came out of his soul."
923,Alex Ghale,Support Biden.
924,Milaz A,Power to the people
925,Eugoh,Aye I’m sorry but the reason why the black community is looked at like that is not Just because of racism. They also need to take accountability for their bad apples instead of trying to defend them and justify it. That’s all I gotta say on that. Hold your own that do wrong accountable and I bet that alone will change ALOT
926,you wot,trump 2020
927,Steven,LMAO SKY ARE DELETING ALL PRO TRUMP COMMENTS
928,Swiftshotzz v1,When it comes to the bleach thing... he definitely wasn’t joking he’s a very smart person😂
929,B4shar,Trump is big liar
930,Young Papi,This is my first time voting & I’m proud to say I voted for Mr Donald J Trump.
931,James Dean,Both Trump and Biden both talk about the middle class people but don't pay attention to the low class families
932,Jenny Hulme,All Biden can do is spread fear - were all gonna die arrgghhh
933,ESSA007,CHINA 🇨🇳
934,Warren Webb,Biden what would u do ..what trump didnt do ..........................etc.
935,Richard Scruggs,Trump shows no tax returns and has went bankrupt not once but twice and cheated thousands out of labor wages! Smug. I wanna cry look at the smugness of this prideful president
936,Eddy J,Donald Trump or New World Order!!!! it is your choice America!!!
937,Matthew du Plessis,Biden literally just adds sugar to Trump's statements and apparently thats what he'll be doing better 🙄
938,tank gaming,Trump 2020
939,乃ㄖ丂丂Ҝ尺乇山,#proudtonotbeamerican
940,Gabriel bik,I can’t stand Biden
941,Lance Booth,Trump 2020
942,Muse,"""North Korea is a problem because we CAN'T control them"" looool ...... The puppet here is Joe Biden..."
943,Gionni Taylor,Trump 2020
944,Clint Walker,Good always comes out of bad which is biblical.  Just look at the good that is coming out of the troubled times we are in.  Record number turnouts even before November 3rd.  Trump is such a clown.  I think he actually believes his own lies.  Makes sense though cuz everyone seems to agree he is a sociopath.  That is a definite trait of a sociopath.
945,Kts01 Kts01,Seems more or so like a debate about China....
946,Invisible man Invisible man,"That’s not Biden
That’s Clint Eastwood"
947,M G,"There is more thanfirefighter, cops and teachers....the rest of us!....we do exist"
948,ahmed edward,The woman who managed the debate a good damn strong woman!
949,Itz_Reborn Jason,Better bring back Obama
950,Taranis,"Well we all know the woman hosting the debate loves biden the amount of times trump had to assert authority to defend an answer ...
jesus christ"
951,Doriana Zoto,Final debate who will win!
952,LCDAP,So is trump going to get to speak orrrrrr?
953,Okon Vince,"I know exactly the so called democrats will never see anything good about trump, trump has taking the best decision and step any wise president will ever take, and he has done more than any president would have done. The truth remains that the democrats did not like him but that doesn't matter,he is fitting to restore the old good days of USA to fix things that has gone wrong and that is why they didn't like him but we and nature above all things GOD like him and there is nothing anyone can do about it, he is GOD is with him (one with GOD is with majority)"
954,Okon Vince,"I know exactly the so called democrats will never see anything good about trump, trump has taking the best decision and step any wise president will ever take, and he has done more than any president would have done. The truth remains that the democrats did not like him but that doesn't matter,he is fitting to restore the old good days of USA to fix things that has gone wrong and that is why they didn't like him but we and nature above all things GOD like him and there is nothing anyone can do about it, he is GOD is with him (one with GOD is with majority)"
955,IRON60 BITCH,Joe Biden has a 40+ career of nothing Donald Trump has done more in less than four years the most of the democratic party
956,Ruimanuel Redondo,Trump may not be the one like many people say but democratic party show how lost and empty of leadership presenting a candidate like Joe bidone who clearly is not up to the task and trump cornered him easily
957,ahmed sabban,Mr Trump is just Jucker 🤣
958,Kwabena Nkrumah,"Trump and biden who is winning this election, let's wait American people will speak."
959,Roy Rendon,Chris Wallace should be ashamed
960,Fatdino Boi,TRUMP 2020
961,DM Habesha,"Biden: Tax payer money
Trump: Its called China lol"
962,manish bhalla,they are both liars.
963,Ben Lorevil,"I feel Joe doesn't know what he talking about ,im not an expect but common sense we can't close the country period!!!!!"
964,Elliot Sasson,“My name is Joe Message and I approve this Biden”.
965,Antony Gathecha,Sleepy joe need to save his energy. He has absolutely nothing good for America. He's only after filling his own  stomach.
966,Abdirahmen Sancad,Trump COVID19   NEED TO GO   THIS ELECTION   PEOPLE'
967,Sarah Adams,"Joe Biden is in no fit state to run the Country!! 
His eyes are glazed over most of the time - clearly early dementia."
968,Rubin Schmidt,The Clown show continues. Nobody has died from Gates's mock virus. !!!
969,Александр Дехтяренко,"Кандидаты выглядят умными и компетентными, но они немножко в пристарелом возрасте. Это не проблема, но ведь мы живем в реальном мире, это же опасно, давать полномочия управления страной человеку, подверженному старческому влиянию на ум, на организм, на личность."
970,Daddy G.,"Biden's got the same shocked, confused eyes my grandfather had towards the end."
971,Toni Andrea,trump 🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱📍
972,Matthew Freeman,TRUMP FOR PREZ
973,cyber punk,GOOOO TRUMP!
